years	Q	target	years2	Q2	target2	years3	Q3	target3	years4	Q4	target4	years5	Q5	target5		Q6	target6	years7	Q7	target7	years8	Q8	target8	years9	Q9	target9	years10	Q10	target10	Sum
0.132001625	42.63671883	1.093626949	0.206287195	2.778823515	0.141216612	0.156228944	7.395494898	0.234054216	0.14866185	56.45311647	0.631892996	0.19309559	1.008674259	0.007841022	16.36118667	4.086983183	0.160867633	0.172775613	35.30912633	0.500257361	0.157742034	1.005774511	0.007280545	0.123105779	7.144362642	0.083046363	0.194085018	5.674642216	0.164928575	3.025012272
0.146643653	59.54692074	1.658932397	0.152162215	2.219916219	0.067686298	0.166944923	6.941612478	0.260202153	0.144747804	9.445910166	0.299131313	0.147113489	1.005774511	0.008515367	14.05932317	5.326373387	0.148474677	0.196172909	12.70650192	0.529265199	0.12665088	1.005774511	0.008128179	0.095180942	2.563611512	0.032546236	0.132338227	1.002883099	0.022830013	3.035711832
0.140332628	26.77133318	0.879872629	0.114169911	1.674194657	0.030110994	0.19436802	8.714351203	0.408126461	0.17013702	35.10640402	0.88048953	0.187643103	4.404645672	0.036845482	15.60668464	18.36817534	0.32835339	0.157904549	5.280568372	0.183178199	0.149582267	1.011582367	0.008545125	0.184378169	7.395494898	0.272904706	0.135383744	1.005774511	0.020664644	3.04909116
0.136288212	20.29521715	0.652928923	0.2267365	6.222264768	0.330938842	0.141900112	10.78346144	0.2146909	0.186137574	34.80450078	1.158982827	0.135932255	1.174944911	0.009111727	14.63192244	3.51873529	0.119998496	0.184080166	5.042845572	0.226538948	0.194422067	1.16484078	0.03637151	0.178695597	6.610054667	0.236028736	0.160757056	3.379731664	0.073309831	3.058900738
0.165416968	32.88116905	1.313275071	0.2235211	7.144362642	0.355608105	0.197424961	11.72241937	0.533547906	0.069288802	2.608279263	0.036022428	0.170467165	1.002883099	0.015886147	16.92714325	4.218482862	0.173052226	0.183404755	10.90835944	0.405085644	0.195775941	1.44557294	0.040522203	0.150545792	8.039449408	0.157271982	0.15169829	3.199825401	0.060608911	3.090880622
0.09243723	43.99702948	0.481766456	0.238501929	11.38974835	0.566196762	0.186945552	6.348931994	0.289463329	0.168479772	46.81851175	0.941119474	0.179118692	1.002883099	0.013129344	17.16342275	4.170182282	0.173611919	0.174291144	10.38733471	0.344530558	0.145206763	1.014498859	0.012685974	0.186080971	5.874112172	0.241714329	0.139025345	1.269918775	0.032969659	3.097187805
0.100703714	32.50778679	0.52790492	0.185885047	3.600717897	0.145235272	0.176713393	12.74313603	0.431526902	0.054698304	11.35700497	0.037638169	0.152628328	4.80198009	0.015635566	19.67768822	63.70903843	1.008445902	0.177978759	58.60598715	0.601098716	0.153682025	1.011582367	0.011875403	0.169923952	9.41875496	0.239937386	0.178926736	4.379357028	0.114049727	3.133347963
0.13979843	35.82169275	1.101273209	0.232565494	7.788841536	0.412717712	0.150370392	27.72430801	0.330485405	0.090983829	9.834407211	0.108005839	0.175213014	3.936849269	0.027016453	18.30082978	17.79559766	0.538771373	0.140946797	171.0244745	0.255023034	0.199890966	11.52166859	0.061316191	0.186677889	3.770457923	0.17099379	0.192944824	3.438619297	0.128629632	3.134232637
0.110955359	15.92197537	0.40179432	0.156072503	12.45299514	0.127220789	0.171128281	92.6278717	0.618713471	0.194257599	19.28951598	0.886469208	0.137465193	1.927841246	0.009970336	16.85301102	5.625842206	0.22158949	0.191109181	23.32609073	0.65325471	0.14272204	1.011582367	0.004253167	0.145029181	6.367236595	0.130249528	0.161656355	13.00254924	0.098254552	3.151769572
0.109676117	26.01778861	0.560525647	0.16409906	7.438200263	0.137768501	0.195387882	70.87002985	1.050034058	0.149929115	10.84573065	0.352027757	0.194919157	2.646096336	0.040256994	18.12841677	15.90561213	0.502701963	0.172399036	13.77319698	0.380242835	0.197170053	1.008674259	0.017843367	0.142101488	1.608057505	0.054141495	0.18855443	2.024541025	0.08763597	3.183178589
0.129493323	27.70445051	0.796372778	0.222718233	7.744123014	0.371513513	0.189527421	7.879054754	0.360109145	0.156194033	22.46921485	0.579566878	0.195070588	1.005774511	0.027105483	16.33326172	10.00575956	0.298363636	0.190827899	8.370100694	0.371181711	0.190968262	6.348931994	0.047624491	0.161045645	3.716571871	0.130232764	0.196701762	9.500455676	0.20344827	3.185518671
0.125991436	41.67389383	0.968681415	0.232931008	20.08286674	0.679342403	0.157711896	6.572103982	0.222482113	0.130182662	77.70923223	0.413437575	0.136285258	1.005774511	0.007017804	18.58838345	12.63354936	0.473182897	0.153111566	72.73030836	0.339838245	0.168116951	1.014498859	0.010756732	0.119623964	2.969054397	0.058578119	0.150827584	1.005774511	0.013466969	3.186784272
0.124858867	20.52832666	0.589864635	0.244278471	17.74443868	0.780132427	0.171153436	4.970775007	0.205804629	0.158081532	8.250478175	0.311222406	0.145435356	1.011582367	0.010629372	18.76993607	27.56513286	0.690271243	0.187245829	10.09255211	0.405782433	0.159488762	1.014498859	0.017125843	0.192561088	3.66345594	0.172671937	0.112061764	1.008674259	0.016690826	3.200195751
0.091974376	23.27618873	0.37632519	0.226709187	5.145503251	0.283742785	0.198878137	81.84237892	1.161157178	0.113585009	4.230645167	0.108460855	0.186722045	1.002883099	0.019138235	16.19459583	15.4542261	0.351776423	0.183199956	25.87338276	0.579864322	0.165100866	7.567801678	0.025703085	0.170519683	13.69412014	0.274188851	0.133064715	1.002883099	0.021165202	3.201522126
0.112336223	129.8281549	0.990136051	0.185083131	4.182205332	0.158274281	0.182388607	12.81672141	0.469598085	0.150720214	10.38733471	0.346206706	0.190986839	1.650267659	0.033570908	16.47625569	24.28546014	0.417071509	0.159359857	291.3171762	0.419603713	0.175818423	1.008674259	0.02404847	0.177488425	3.948199596	0.164525421	0.193835783	12.56101564	0.201564328	3.224599471
0.152696199	66.1816965	1.925768397	0.17123396	26.62909083	0.199758814	0.092886885	10.65999348	0.06645136	0.177901679	10.35747309	0.448027135	0.171777268	4.57261926	0.025052392	18.48630876	6.686614743	0.29769757	0.145334048	5.357130588	0.154204606	0.09323939	1.014498859	0.002960863	0.172698049	2.630904152	0.110357963	0.080947296	1.005774511	0.003354091	3.23363319
0.091417696	30.52869518	0.417168452	0.199180912	3.428733917	0.161541837	0.192172308	7.655454731	0.358096232	0.182854588	62.61799748	1.350916199	0.178416132	1.008674259	0.001099264	11.35026829	1.916772821	0.049374944	0.179205931	37.7262954	0.577148671	0.194041115	1.664582507	0.040626833	0.191664278	5.071965539	0.23048017	0.169851463	1.202319816	0.048096827	3.23454943
0.107645827	52.51713048	0.733190232	0.211072764	48.32490876	0.52645421	0.142065328	9.046677784	0.202759028	0.181762981	26.17305776	0.945465592	0.169705569	1.005774511	0.00242877	18.08109308	17.64256152	0.515952598	0.038822459	1.380495543	0.00698779	0.176906023	1.178332393	0.026594406	0.172784936	4.679156187	0.176430595	0.166561357	12.48889836	0.109746211	3.246009432
0.083054033	24.43381159	0.31559609	0.227237684	93.70072166	0.822195482	0.143077705	10.56832113	0.219238954	0.191692245	32.20156428	1.216623236	0.18420149	1.014498859	0.008605156	9.426675701	8.589808778	0.063580162	0.139654257	14.80105162	0.200043302	0.198279616	1.008674259	0.002017625	0.180304366	13.26724335	0.32729211	0.163849508	3.370015575	0.07788564	3.253077758
0.135156812	29.92461075	0.905680935	0.233623338	11.72241937	0.540781164	0.182791967	8.664319	0.364797285	0.192012143	13.85273046	0.650025879	0.189912528	1.008674259	0.010008094	15.45383687	7.699661237	0.227974251	0.157907896	4.040188242	0.149785865	0.146457886	1.014498859	0.003739701	0.181304232	7.144362642	0.257887419	0.189050629	6.063113161	0.154657206	3.2653378
0.14094983	48.20611514	1.345373848	0.175944775	4.468508009	0.141479556	0.172832704	8.789941739	0.329320197	0.13768448	8.565114702	0.255352451	0.19621232	1.065385733	0.032738893	11.09361452	2.811008867	0.063020798	0.193687839	40.77581035	0.805182232	0.125145081	1.002883099	0.00182598	0.16505561	2.811008867	0.11013308	0.198659358	6.422467651	0.187063588	3.271490621
0.110265461	28.1831357	0.593973025	0.242676056	9.125151006	0.512396504	0.150081953	4.242842537	0.147662276	0.178584088	27.17118173	0.913080591	0.188060068	1.011582367	0.005060879	13.89080905	2.232735149	0.073334952	0.19380772	12.70650192	0.513876695	0.184273063	1.005774511	0.02180548	0.179259976	17.19130428	0.351326305	0.199500451	3.9824473	0.153793122	3.28630983
0.142485124	32.9751828	1.070117828	0.247189092	40.89337106	1.087298032	0.160111549	4.341696034	0.16584992	0.173074787	11.16251204	0.463608435	0.18877224	1.002883099	0.02563147	17.63944413	6.422467651	0.267521483	0.127814399	4.507269002	0.104623174	0.160254642	1.03813555	0.018049783	0.139197759	1.703365422	0.05536435	0.129484838	2.505242164	0.035212711	3.293277186
0.116380507	428.2258947	1.227020074	0.215994803	8.891750066	0.369485423	0.190902224	17.39042027	0.629151419	0.085817034	16.32312103	0.105527578	0.151713527	1.011582367	0.004007883	19.55233259	12.56101564	0.538642483	0.096729171	6.572103982	0.059837756	0.177068937	2.935059463	0.031774295	0.175770301	9.230841849	0.263762102	0.151269289	5.280568372	0.06745816	3.296667173
0.147259661	34.22210468	1.161734243	0.199697732	11.89238108	0.313693774	0.156930894	7.062561466	0.230870096	0.157875704	12.56101564	0.432651991	0.17161238	1.014498859	0.019873133	15.9100466	150.2429833	0.44707128	0.179108362	15.99745926	0.459689434	0.13106053	1.005774511	0.007775144	0.154516085	7.416816844	0.166056823	0.147830931	5.115961079	0.061927922	3.301343841
0.155986513	28.1831357	1.055162246	0.23087969	6.222264768	0.344092812	0.14494955	15.27727905	0.253960353	0.181276667	22.99272249	0.867094125	0.19005205	1.011582367	0.008009018	14.70332247	12.48889836	0.241280777	0.173009096	6.151021383	0.244241058	0.195250754	1.655025544	0.042095242	0.195995347	5.388065396	0.25157828	0.102498747	1.008674259	0.001601142	3.309115053
0.122824247	34.61517748	0.831192174	0.150332469	1.420816966	0.04898171	0.196298309	57.43674202	1.026213862	0.108120963	2.893112631	0.07113581	0.189002516	1.011582367	0.00282203	19.13888721	33.71956555	0.793564062	0.145135883	162.3875158	0.282216658	0.189525537	1.011582367	0.015136007	0.147529004	11.16251204	0.158748132	0.161560464	4.417344703	0.080792692	3.310803137
0.085244053	41.43660423	0.3949549	0.148857871	23.19216731	0.112744313	0.199351485	11.48854597	0.534626483	0.168283815	19.01383704	0.645916255	0.190096914	1.011582367	0.001496285	17.57607536	21.58159413	0.505218498	0.194384492	65.56984787	0.88500781	0.137017412	1.011582367	0.008880708	0.148541784	5.205100356	0.1288592	0.192312831	2.232735149	0.097761114	3.315465568
0.095937928	27.70445051	0.444804121	0.20062829	12.03012299	0.323765518	0.194167223	39.27792505	0.902055388	0.162916351	11.99553867	0.445506375	0.176696175	1.011582367	0.011708755	17.9271618	13.69412014	0.449028001	0.187971063	17.59184249	0.554085254	0.191106383	1.713201524	0.038684497	0.089190417	1.171567166	0.020203845	0.192614429	3.82512526	0.135226364	3.325068119
0.168757017	35.11287349	1.433361446	0.196471526	7.811297539	0.257232276	0.192164925	10.97134988	0.479717544	0.157710038	16.13622535	0.504007494	0.159977977	1.531250564	0.016813856	16.99286515	6.204376933	0.243911222	0.167392105	4.267342877	0.171132028	0.110562434	1.002883099	0.003538942	0.166296631	5.357130588	0.175166595	0.158049111	1.230332526	0.043023038	3.32790444
0.147306227	23.88204576	0.839073683	0.208937332	4.230645167	0.208412548	0.137331635	9.284145445	0.1870916	0.185635981	49.87977447	1.345646704	0.169094472	1.011582367	0.002373647	11.92648709	18.58092228	0.137970666	0.16384643	4.158193797	0.162331225	0.164562857	1.002883099	0.007857255	0.199485582	9.284145445	0.382644496	0.174539748	1.758171619	0.067405086	3.340806911
0.096749879	154.969602	0.660447551	0.238606755	99.2542672	1.061595212	0.134191025	36.13178958	0.230343358	0.141101411	6.9017582	0.225973405	0.199521641	1.005774511	0.02409885	12.78807853	4.760684681	0.113611368	0.190015384	36.55028121	0.729115415	0.132223807	1.011582367	0.00471851	0.183380065	6.010972432	0.237903967	0.150640198	4.086983183	0.062613165	3.350420801
0.064397344	12.27892714	0.145136086	0.195036146	3.539054265	0.159070283	0.171836567	34.80450078	0.549475183	0.18762681	16.37018221	0.730763404	0.187132338	6.667391991	0.03703147	18.23370863	14.46405527	0.484741561	0.190327846	40.42515213	0.754686299	0.182560092	1.655025544	0.032256931	0.192055443	8.322044956	0.326718376	0.175604856	11.38974835	0.13332672	3.353206313
0.069105966	14.40782034	0.178005935	0.240620146	7.633446747	0.438949224	0.191147776	13.53732587	0.547434899	0.186879158	26.55253723	1.02383811	0.152955854	1.011582367	0.002363981	16.74723227	13.53732587	0.365778143	0.17206415	42.33081832	0.50721196	0.191740379	5.740368002	0.048713184	0.169089533	2.462338961	0.100806675	0.179223403	10.97134988	0.143715458	3.35681757
0.122919227	27.15625062	0.71449384	0.206633286	6.783563027	0.278839907	0.194056752	40.30893746	0.906154895	0.198628048	16.41737907	0.798314807	0.190038184	2.715554133	0.036690717	14.66683172	27.32808201	0.287932018	0.164396314	3.302780562	0.13132099	0.198418222	1.011582367	0.029387675	0.141094872	4.341696034	0.10442991	0.19835957	1.48779514	0.07248989	3.360054648
0.097241294	122.6223539	0.654163306	0.22726784	25.57713896	0.668662514	0.195613922	53.44806452	1.003358723	0.166633683	11.99553867	0.462787584	0.195832357	1.360765989	0.035287704	13.6370137	51.78196712	0.238285075	0.079413224	2.27163779	0.028333801	0.158425769	1.002883099	0.016610813	0.163760821	3.82512526	0.13791713	0.17716263	7.12382395	0.127348369	3.37275502
0.118093647	30.09597612	0.707338539	0.18214138	6.921656654	0.189933076	0.110831911	2.05389456	0.051050181	0.188518692	35.82106837	1.217503691	0.157761785	1.011582367	0.004138443	17.43408122	7.924552441	0.30621045	0.177682218	13.85273046	0.421835495	0.171612401	1.008674259	0.022901255	0.187464365	7.459645333	0.288302238	0.196638807	6.404004271	0.179427939	3.388641308
0.150012303	24.99832531	0.896887624	0.200085588	3.738033256	0.174447926	0.192473799	65.38134696	0.983428404	0.155531743	7.247947748	0.270217115	0.160362642	1.002883099	0.013408448	18.40257548	21.76879846	0.597371441	0.137373072	21.58159413	0.204137577	0.142219361	1.014498859	0.011974347	0.142704526	4.341696034	0.107352847	0.189085135	4.612283342	0.138388567	3.397614295
0.154973702	42.03237851	1.488239386	0.189332101	5.042845572	0.186766328	0.167894165	24.21564404	0.469775944	0.177149605	11.85819273	0.505954952	0.161417931	1.011582367	0.011649563	11.7479155	108.2077993	0.145895358	0.154427524	53.14120009	0.343339693	0.149769077	2.661376248	0.016376043	0.168377456	7.677526167	0.216868715	0.120320627	1.002883099	0.016092641	3.400958623
0.103314908	11.11122031	0.258770069	0.175961473	10.78346144	0.193590717	0.196260422	7.268844301	0.350249732	0.175142101	21.83156007	0.770674831	0.161291263	1.008674259	0.014519667	16.68895112	17.09260286	0.395160143	0.199228078	224.1752418	1.136367272	0.15953594	1.014498859	0.015914319	0.157941882	10.59879065	0.198714081	0.152169288	8.968879405	0.074490506	3.408451336
0.062861502	20.0075492	0.171951377	0.243301399	104.5333368	1.193424649	0.152816727	13.38232685	0.290829734	0.168698757	9.721805694	0.395589817	0.188975361	1.961431489	0.033625873	18.26199208	75.5039187	0.765121654	0.162949814	25.21159953	0.374253757	0.159614993	1.01742376	0.012041054	0.172323886	3.51873529	0.142241611	0.155517111	1.273580077	0.042641491	3.421721016
0.124432339	17.24709195	0.50059797	0.203322437	19.62561188	0.385317986	0.190782328	16.84832142	0.618336363	0.118372874	4.746998612	0.126987908	0.199985249	1.161492083	0.035789449	19.22368547	17.29057565	0.620160112	0.195241474	50.31244452	0.860876803	0.174632472	1.002883099	0.021747475	0.173793716	4.379357028	0.169924765	0.16458932	4.110583512	0.08458542	3.424324251
0.136961007	37.92672485	1.095331836	0.204628008	17.49084144	0.385264263	0.151975247	25.06685073	0.33707809	0.191223835	18.00171279	0.816027053	0.199807569	1.014498859	0.032966541	12.74841029	10.38733471	0.150905745	0.187792788	9.473143662	0.393042291	0.18836364	1.008674259	0.03042683	0.142450646	7.416816844	0.12972416	0.16116253	2.095705883	0.061299605	3.432066413
0.13989023	49.17924605	1.343893822	0.194838335	3.458475641	0.156503615	0.177619929	13.9327232	0.454839633	0.170102828	13.26724335	0.518117757	0.137820126	1.002883099	0.001274998	19.67799686	10.41728243	0.476155585	0.134078839	5.086588519	0.124625008	0.199497694	1.008674259	0.001564863	0.182300903	5.908032296	0.232879757	0.197347434	2.926621722	0.125143352	3.434998388
0.08387435	24.99832531	0.323721813	0.228087358	20.37404539	0.630268165	0.156713802	15.4542261	0.325566788	0.186460385	26.93751873	1.025563799	0.194974752	1.002883099	0.001121415	18.13764265	6.553210426	0.284120128	0.191555784	26.47620371	0.688091967	0.151420655	1.005774511	0.002612906	0.13579183	1.429021489	0.045735014	0.175360948	4.843633707	0.10950141	3.436303406
0.09780372	11.33552115	0.248559938	0.218552529	13.49840861	0.463811428	0.142254232	6.725226672	0.178715076	0.18177783	37.7262954	1.122470389	0.086865656	1.014498859	0.00231083	15.40672696	112.0114233	0.388576381	0.197321971	17.49084144	0.644311342	0.185931939	5.658328693	0.042353593	0.176951303	7.633446747	0.248918772	0.185641057	2.952007995	0.106605695	3.446633444
0.122198507	135.1227111	1.285234823	0.222227446	18.90467181	0.559688253	0.17332473	36.6556593	0.575266252	0.140663931	12.81672141	0.338132344	0.155807911	1.014498859	0.009437674	16.82541956	6.961625835	0.258906709	0.150559408	8.370100694	0.210735459	0.148216642	1.008674259	0.004686752	0.178422482	5.466186196	0.209519344	0.113524094	1.002883099	0.003147401	3.454755011
0.09982005	190.8814523	0.739207228	0.176522361	8.394232525	0.182685574	0.161790167	7.633446747	0.256981765	0.150602781	62.97958578	0.669853699	0.144918933	1.014498859	0.00962417	19.85133075	25.28428708	0.806161264	0.172967718	13.00254924	0.375560918	0.169364671	1.905767944	0.025289147	0.167984132	12.20454605	0.254451308	0.199168445	3.46844677	0.14105283	3.460867903
