Scenario,Model,Year,rate_p5,rate_p25,rate_p50,rate_p75,rate_p95,n_countries_included,n_countries_total,countries_excluded,is_complete
reference,Gompertz,2098,2.80972412527663,4.812247191927138,6.806578825563788,8.618946434757072,11.397042735129519,10,10,,True
reference,Gompertz,2099,2.7431148745701655,4.697590127716788,6.677514900409728,8.459390493610895,11.204441776153534,10,10,,True
reference,Gompertz,2100,2.676021392493461,4.579571428996836,6.539688950740206,8.288798097459145,11.017653059377636,10,10,,True
reference,Gompertz,2101,2.6098073150670125,4.493655258565839,6.415163846525475,8.140199022712553,10.807951450363506,10,10,,True
reference,Gompertz,2102,2.5444216641394015,4.41133190676552,6.291033321240758,7.962388617934116,10.589078580499574,10,10,,True
reference,Gompertz,2103,2.4670653234794186,4.311125553396181,6.135696496781534,7.823368021088518,10.409263641141594,10,10,,True
reference,Gompertz,2104,2.3950645089000178,4.2094606796221425,5.998356417953842,7.667269019930327,10.194918774574875,10,10,,True
reference,Gompertz,2105,2.331324459536681,4.1106964868581635,5.865312369434337,7.476273887935655,9.984726833393525,10,10,,True
reference,Gompertz,2106,2.268790375811703,4.019520122168342,5.742934602850511,7.3061352686838585,9.774739357268775,10,10,,True
reference,Gompertz,2107,2.207248556342163,3.9351044780812483,5.620504306456385,7.16090924820144,9.564906331480342,10,10,,True
reference,Gompertz,2108,2.146739731049965,3.8347090153028676,5.478584632419167,7.01106304725614,9.391539576727553,10,10,,True
reference,Gompertz,2109,2.0839122930741385,3.719266408739461,5.329344659848697,6.863675371867513,9.182453931963448,10,10,,True
reference,Gompertz,2110,2.0205543346298835,3.625217872453233,5.192737065914823,6.7101461050571505,9.028918051967134,10,10,,True
reference,Gompertz,2111,1.9551811677054656,3.535940753226963,5.067441712237186,6.561752369040961,8.844259414952631,10,10,,True
reference,Gompertz,2112,1.890780210997769,3.4397206625312884,4.9316514279091255,6.420675831028397,8.656449310702614,10,10,,True
reference,Gompertz,2113,1.8406482203342125,3.351598726445612,4.807512947575296,6.286029943407104,8.494758335166427,10,10,,True
reference,Gompertz,2114,1.7804945472642113,3.2638105083052604,4.6706898635151415,6.133140883767164,8.304035730153723,10,10,,True
reference,Gompertz,2115,1.7308487053936965,3.173492573891256,4.5418446140239475,5.992031529697108,8.142096999296626,10,10,,True
reference,Gompertz,2116,1.676549521182106,3.0821337640808655,4.4120516604732,5.838393650153857,7.935168147897316,10,10,,True
reference,Gompertz,2117,1.6239708298635052,2.999350327353002,4.284213705621258,5.686685627317532,7.750959381396125,10,10,,True
reference,Gompertz,2118,1.5746670771879894,2.9074442918914016,4.158838207969877,5.547771980873648,7.571511757688801,10,10,,True
reference,Gompertz,2119,1.522485333194965,2.8179801853059327,4.03591288601733,5.394330025068134,7.376790436419787,10,10,,True
reference,Gompertz,2120,1.4731727723656738,2.726122607820824,3.928698400631305,5.244361044893157,7.180401472200404,10,10,,True
reference,Gompertz,2121,1.4256855622643967,2.638695671832618,3.823844131517735,5.10522220558654,7.004371341097896,10,10,,True
reference,Gompertz,2122,1.3796855395622671,2.5558215578836996,3.731793815631008,4.984873170020124,6.81439115144292,10,10,,True
reference,Gompertz,2123,1.3359823534227215,2.48022829384573,3.6109546460968898,4.863219069949322,6.6405181921628555,10,10,,True
reference,Gompertz,2124,1.2906877384084856,2.3991935196299443,3.5119931178962434,4.737907850167545,6.462892142755268,10,10,,True
reference,Gompertz,2125,1.2478630086659193,2.321863823296523,3.406037236281713,4.597102149428081,6.322556779274815,10,10,,True
reference,Gompertz,2126,1.2000303799968726,2.2411475113072994,3.304822957351685,4.458057358349976,6.169869984640397,10,10,,True
reference,Gompertz,2127,1.1535437649597369,2.165200982746776,3.2064572048692153,4.321853488794036,5.992309671005458,10,10,,True
reference,Gompertz,2128,1.1151445297792681,2.0883701757936532,3.1193485883286964,4.191812018518508,5.839637697423083,10,10,,True
reference,Gompertz,2129,1.0733077905658677,2.0270147281838713,3.0338339655489768,4.066767319098973,5.695285068050689,10,10,,True
reference,Gompertz,2130,1.034951668406785,1.9647545224745129,2.943370815782208,3.9463751537551914,5.552877554438557,10,10,,True
reference,Gompertz,2131,1.0043534340378506,1.9105119558528325,2.855918311435492,3.834201822478571,5.390562233767814,10,10,,True
reference,Gompertz,2132,0.9746092564140583,1.8560958857521703,2.768112739953474,3.726002630916457,5.228804971193514,10,10,,True
reference,Gompertz,2133,0.9462265431594461,1.799019580014882,2.680949668132102,3.623621393129299,5.0710199562851255,10,10,,True
reference,Gompertz,2134,0.9135592119491286,1.7426261282966464,2.603049842954665,3.5242123750397547,4.941478960394416,10,10,,True
reference,Gompertz,2135,0.883416240198187,1.6951438520053865,2.5238831446859153,3.4197243271064885,4.8288202489499925,10,10,,True
reference,Gompertz,2136,0.855484071616229,1.639411489737137,2.4489658636252343,3.321860238953501,4.676455215834783,10,10,,True
reference,Gompertz,2137,0.8259316909985454,1.5872463368485294,2.3684364934691837,3.2219589027765956,4.525487930289264,10,10,,True
reference,Gompertz,2138,0.7975851653924831,1.5375043727528066,2.293656137100113,3.132210480469798,4.380973250190947,10,10,,True
reference,Gompertz,2139,0.7702824065689894,1.485638044736098,2.2185059796135893,3.037877139864235,4.257131609943353,10,10,,True
reference,Gompertz,2140,0.7440463282750662,1.4362294182382414,2.1435335063303453,2.9503937344421636,4.143752711229492,10,10,,True
reference,Gompertz,2141,0.7225658269107202,1.3899614047000237,2.071279151509364,2.858323546789862,4.032559819068311,10,10,,True
reference,Gompertz,2142,0.6974401889645007,1.3438352808892557,2.0059784037515804,2.762689878656648,3.9237427523070894,10,10,,True
reference,Gompertz,2143,0.6710638478159835,1.2958389795124732,1.9423946445735418,2.6718019976869583,3.8158639355234434,10,10,,True
reference,Gompertz,2144,0.6456473482111988,1.2563957799112901,1.8734521496058796,2.5889902970843277,3.70484661814723,10,10,,True
reference,Gompertz,2145,0.6229016248424777,1.2221225336480581,1.8096459978150499,2.5111148792752287,3.602555933973747,10,10,,True
reference,Gompertz,2146,0.6009853118462921,1.1798010775846164,1.750571763118719,2.433553457711115,3.502544284478872,10,10,,True
reference,Gompertz,2147,0.5798060668435715,1.14378979088408,1.6976296902917494,2.3597402884986227,3.404792697055595,10,10,,True
reference,Gompertz,2148,0.5593419646807282,1.1057710232504787,1.6381489909108975,2.287027773914424,3.3039145528094522,10,10,,True
reference,Gompertz,2149,0.5395715025497543,1.0677408357536955,1.5854411684379834,2.2155289491363566,3.2152944083937016,10,10,,True
reference,Gompertz,2150,0.5205232012384476,1.029135732595472,1.5341756224291059,2.1444772814832564,3.111156208832643,10,10,,True
reference,Gompertz,2151,0.5021853089368605,0.9929358143725677,1.48137362593337,2.0776660748199367,3.007530665739174,10,10,,True
reference,Gompertz,2152,0.4844717740264103,0.9598060318704431,1.434966154720729,2.006724763928086,2.924598034962345,10,10,,True
reference,Gompertz,2153,0.46736325133185963,0.9303118777189369,1.3874654836884481,1.941834481734274,2.847604289920718,10,10,,True
reference,Gompertz,2154,0.45085305069032405,0.9017785062764566,1.3399707849555766,1.8776672425253547,2.772279379630914,10,10,,True
reference,Gompertz,2155,0.4349140943174678,0.8697193884862832,1.2943118236330422,1.8194733544929922,2.698609081200789,10,10,,True
reference,Gompertz,2156,0.4191687891881001,0.8364434562288148,1.252892151026904,1.7622836123156538,2.62657775341243,10,10,,True
reference,Gompertz,2157,0.4028757003109639,0.8061669615004521,1.2152272563371174,1.7057836058292037,2.5557064564460976,10,10,,True
reference,Gompertz,2158,0.38815543415848597,0.7785353448426776,1.1755529481656186,1.650766686147695,2.477220091877596,10,10,,True
reference,Gompertz,2159,0.3747419725997079,0.750775955330132,1.1328432019716845,1.5975528341195462,2.3990572558558347,10,10,,True
reference,Gompertz,2160,0.36187585161883845,0.7235592743451987,1.0932102875197114,1.5466215846183138,2.331802435656111,10,10,,True
reference,Gompertz,2161,0.34893540459867084,0.6974354335084313,1.0545000264721136,1.4978878630731294,2.261472116468936,10,10,,True
reference,Gompertz,2162,0.3342838646882978,0.674945960191595,1.016489618170906,1.451259194775108,2.192528845717092,10,10,,True
reference,Gompertz,2163,0.32024436994828537,0.6499234967110523,0.9832582396908799,1.4060015504074184,2.128521335030363,10,10,,True
reference,Gompertz,2164,0.306845919187357,0.6259952896479889,0.95179137739163,1.3613155191294792,2.064151199601443,10,10,,True
reference,Gompertz,2165,0.2969353180743201,0.6038451527280351,0.9207395274882723,1.3162241647442472,2.002303014114226,10,10,,True
reference,Gompertz,2166,0.2888039173213664,0.5825219315782233,0.8871226645716099,1.2736048844631205,1.9421132980414033,10,10,,True
reference,Gompertz,2167,0.280888817266446,0.5628150058535076,0.8562762164113269,1.2312454673228803,1.8835884254801718,10,10,,True
reference,Gompertz,2168,0.27127480420353156,0.5440635716245599,0.8276085008932991,1.1909152582135376,1.8266917808389662,10,10,,True
reference,Gompertz,2169,0.26161848317567893,0.525744709880725,0.8009941651943269,1.1528305926551816,1.770570963443047,10,10,,True
reference,Gompertz,2170,0.2523046711919662,0.5077947574342218,0.7740449049478446,1.1158842627540368,1.714386375631187,10,10,,True
reference,Gompertz,2171,0.24434159785684495,0.4908155328409589,0.7494398154784987,1.0800912659921291,1.6599076335849636,10,10,,True
reference,Gompertz,2172,0.23676459468834968,0.47400033375193706,0.723166273339868,1.04468238090331,1.607088532535817,10,10,,True
reference,Gompertz,2173,0.22911446273191952,0.45702077746260356,0.6968501735449038,1.0099344982945997,1.5558923499896535,10,10,,True
reference,Gompertz,2174,0.22118291683872318,0.4402585318950243,0.6724199654027389,0.9758428517375364,1.5127348614123104,10,10,,True
reference,Gompertz,2175,0.21323100460237143,0.42582125731516984,0.6490045546068834,0.9433138681344069,1.471706384926857,10,10,,True
reference,Gompertz,2176,0.20557547968486495,0.412088368866621,0.6270166383551453,0.9139976439269206,1.424310274781361,10,10,,True
reference,Gompertz,2177,0.19832261165036114,0.3978887298770674,0.6057637712779663,0.8860621055840374,1.3775270832466144,10,10,,True
reference,Gompertz,2178,0.1909901260778603,0.3849146980349245,0.5846595658174802,0.8578915590496102,1.3357711999227564,10,10,,True
reference,Gompertz,2179,0.18404905999708515,0.3717597306371426,0.5649172348609004,0.8293175811574182,1.2960310592799766,10,10,,True
minimum,Logistic,2030,0.14483182773229772,0.1734835842327389,0.1903857475959479,0.2046344149639903,0.22047133773738045,10,10,,True
minimum,Logistic,2031,0.15303526290117347,0.18483018933516257,0.20391840769213793,0.2201653430984173,0.23868862534273463,10,10,,True
minimum,Logistic,2032,0.1620285505615258,0.1966724932211132,0.2182653487771468,0.2366108356973075,0.25781258791193834,10,10,,True
minimum,Logistic,2033,0.1714849292051769,0.2091866023253264,0.2330640081445866,0.2539074844281719,0.27823378531102,10,10,,True
minimum,Logistic,2034,0.18099825964043623,0.222000215655573,0.24876092668016497,0.27229711180915106,0.2998115609031939,10,10,,True
minimum,Logistic,2035,0.19109761585134985,0.2357561247284759,0.26562820140843535,0.291540573154235,0.3228182641364181,10,10,,True
minimum,Logistic,2036,0.20140885797143576,0.24971993287459143,0.2825523341711529,0.31149721492802135,0.34650268587125055,10,10,,True
minimum,Logistic,2037,0.21207062086332162,0.2638739701631434,0.30054738152409965,0.33236227990560435,0.37115512145434637,10,10,,True
minimum,Logistic,2038,0.22306849318210087,0.2790252906788224,0.31942687170121353,0.3534706711730384,0.3966253635470972,10,10,,True
minimum,Logistic,2039,0.23456510482819665,0.2946780281840797,0.33922352450088267,0.3763597677019789,0.4230408374644766,10,10,,True
minimum,Logistic,2040,0.24649280000670648,0.3105512757401192,0.35909766178069147,0.39957722734229284,0.44956250714536533,10,10,,True
minimum,Logistic,2041,0.2579137258590738,0.3270530904352177,0.3788616765436528,0.4240381387984953,0.476309082116749,10,10,,True
minimum,Logistic,2042,0.2701372645099703,0.3437878346001078,0.3992705240563327,0.44715989366806635,0.5032008334828336,10,10,,True
minimum,Logistic,2043,0.28249458228628727,0.36003452497659216,0.42005345435511754,0.4710486376579938,0.5310545483880355,10,10,,True
minimum,Logistic,2044,0.29507559598174027,0.37718065129162953,0.44124808481950395,0.4960153122793766,0.5591572922988257,10,10,,True
minimum,Logistic,2045,0.3073624285408269,0.3936118678287287,0.46173935311953407,0.5196125446721092,0.5870970220508267,10,10,,True
minimum,Logistic,2046,0.3197351469640777,0.4106324623844184,0.48153330852488796,0.5443214471297826,0.6157607551338392,10,10,,True
minimum,Logistic,2047,0.33197230953984,0.4251883434536896,0.5018016725996091,0.5675401828155857,0.6431942313569629,10,10,,True
minimum,Logistic,2048,0.34292030617847524,0.4403909616885377,0.5208723886520743,0.5913947662814343,0.6690270190269634,10,10,,True
minimum,Logistic,2049,0.3554888537576702,0.4560737991265731,0.5376386548303067,0.6115257845740931,0.695521240353849,10,10,,True
minimum,Logistic,2050,0.36572964097892197,0.4685516288265404,0.5539582144031969,0.6325101341639341,0.7209508388921618,10,10,,True
minimum,Logistic,2051,0.3760487046056216,0.4808888533287363,0.5693842457402151,0.6504876647407978,0.7473108291967144,10,10,,True
minimum,Logistic,2052,0.3844704353884253,0.4944283012168985,0.5850328946017062,0.668525763544439,0.7716917435000653,10,10,,True
minimum,Logistic,2053,0.3926116565562454,0.5055535952713988,0.5973246882111675,0.6851356190308261,0.7948130620035379,10,10,,True
minimum,Logistic,2054,0.39717698474057495,0.5150992729532203,0.6096443516682054,0.7006300128897716,0.811654047686647,10,10,,True
minimum,Logistic,2055,0.40451436388159867,0.5225888645871153,0.6190198403668733,0.7109784216890194,0.830958319446401,10,10,,True
minimum,Logistic,2056,0.4091527586362215,0.5284195645393482,0.6283220371774938,0.7224968691973149,0.8533856223478125,10,10,,True
minimum,Logistic,2057,0.4126365280558115,0.5324438601524197,0.6342521539299805,0.7310930524398089,0.8739586363870846,10,10,,True
minimum,Logistic,2058,0.4143153227707269,0.5372050089817356,0.6389399598935634,0.740201249315064,0.8915449582299435,10,10,,True
minimum,Logistic,2059,0.4177630170328984,0.5380793899473116,0.6388452084280436,0.7456427024492388,0.903595331925073,10,10,,True
minimum,Logistic,2060,0.41508677999654453,0.5373130414086049,0.6373253280514029,0.7494586188854823,0.9226248725504652,10,10,,True
minimum,Logistic,2061,0.4140003381263717,0.535467340878415,0.6345218524245767,0.7484060689388451,0.9394295549740426,10,10,,True
minimum,Logistic,2062,0.4124427826706237,0.5307047965410643,0.6288002362295402,0.7515974004501597,0.9498181666467608,10,10,,True
minimum,Logistic,2063,0.4088126593058794,0.5250769690044754,0.6258408860242103,0.751353472967348,0.9594226398960558,10,10,,True
minimum,Logistic,2064,0.40467106948103,0.5213175932966277,0.6212912358144752,0.7528226436418475,0.9639593859544123,10,10,,True
minimum,Logistic,2065,0.3997449222550215,0.5104052761447848,0.6130267681800738,0.7498400139527346,0.9679794869067491,10,10,,True
minimum,Logistic,2066,0.39395946950991584,0.5017713900240215,0.6035708479770374,0.7439427636184521,0.9699076043618715,10,10,,True
minimum,Logistic,2067,0.38419928317293894,0.49053186258357995,0.591733123430801,0.7412443482861388,0.9714529841114444,10,10,,True
minimum,Logistic,2068,0.37115659666815215,0.4797805204209723,0.5805644290963128,0.7327097502815407,0.9804550906150438,10,10,,True
