country,scenario,model,ordering,year,curve_kind,rate_mt_yr,cum_gt
Brazil,maximum,Logistic,ascending,2151,original,73.30918526918316,2999.488317786976
Brazil,maximum,Logistic,ascending,2152,original,63.26805796857012,2999.5616269722454
Brazil,maximum,Logistic,ascending,2153,original,54.601919548323636,2999.624895030214
Brazil,maximum,Logistic,ascending,2154,original,47.122571703045516,2999.6794969497623
Brazil,maximum,Logistic,ascending,2155,original,40.66755316959403,2999.726619521465
Brazil,maximum,Logistic,ascending,2156,original,35.096625716239565,2999.7672870746346
Brazil,maximum,Logistic,ascending,2157,original,30.28873847145249,2999.8023837003507
Brazil,maximum,Logistic,ascending,2158,original,26.13940585170961,2999.832672438822
Brazil,maximum,Logistic,ascending,2159,original,22.55844300911853,2999.8588118446737
Brazil,maximum,Logistic,ascending,2160,original,19.4680102584263,2999.881370287683
Brazil,maximum,Logistic,ascending,2161,original,16.800924476192986,2999.9008382979414
Brazil,maximum,Logistic,ascending,2162,original,14.499201140740075,2999.9176392224176
Brazil,maximum,Logistic,ascending,2163,original,12.512795593263606,2999.932138423558
Brazil,maximum,Logistic,ascending,2164,original,10.798516362216585,2999.9446512191516
Brazil,maximum,Logistic,ascending,2165,original,9.319087076710618,2999.955449735514
Brazil,maximum,Logistic,ascending,2166,original,8.042336686228367,2999.9647688225905
Brazil,maximum,Logistic,ascending,2167,original,6.940500464309051,2999.9728111592767
Brazil,maximum,Logistic,ascending,2168,original,5.989616659171856,2999.979751659741
Brazil,maximum,Logistic,ascending,2169,original,5.169005716672827,2999.9857412764
Brazil,maximum,Logistic,ascending,2170,original,4.460820788279636,2999.9909102821166
Brazil,maximum,Logistic,ascending,2171,original,3.849659772294231,2999.9953711029048
Brazil,maximum,Logistic,ascending,2172,original,3.3222304707896595,2999.999220762677
Brazil,maximum,Logistic,ascending,2173,original,2.8670615964288424,3000.002542993148
Brazil,maximum,Logistic,ascending,2174,original,2.474253352018121,3000.0054100547445
Brazil,maximum,Logistic,ascending,2175,original,2.1352621677471633,3000.0078843080964
Brazil,maximum,Logistic,ascending,2176,original,1.8427149196473664,3000.0100195702644
Brazil,maximum,Logistic,ascending,2177,original,1.5902485935499349,3000.011862285184
Brazil,maximum,Logistic,ascending,2178,original,1.372371909990548,3000.0134525337776
Brazil,maximum,Logistic,ascending,2179,original,1.18434590188948,3000.0148249056874
Brazil,maximum,Logistic,ascending,2030,screened_envelope,48.119523601331096,0.3266
Brazil,maximum,Logistic,ascending,2031,screened_envelope,55.757068843377496,0.3747195236013311
Brazil,maximum,Logistic,ascending,2032,screened_envelope,64.6064930547738,0.4304765924447086
Brazil,maximum,Logistic,ascending,2033,screened_envelope,74.8599683073804,0.4950830854994824
Brazil,maximum,Logistic,ascending,2034,screened_envelope,86.74009847790309,0.5699430538068628
Brazil,maximum,Logistic,ascending,2035,screened_envelope,100.5047240751506,0.6566831522847658
Brazil,maximum,Logistic,ascending,2036,screened_envelope,116.4524808023147,0.7571878763599165
Brazil,maximum,Logistic,ascending,2037,screened_envelope,134.92922841286878,0.8736403571622312
Brazil,maximum,Logistic,ascending,2038,screened_envelope,156.3354838637822,1.0085695855751
Brazil,maximum,Logistic,ascending,2039,screened_envelope,181.1350126235841,1.1649050694388823
Brazil,maximum,Logistic,ascending,2040,screened_envelope,209.8647545154306,1.3460400820624663
Brazil,maximum,Logistic,ascending,2041,screened_envelope,243.14628592685085,1.555904836577897
Brazil,maximum,Logistic,ascending,2042,screened_envelope,281.699048844753,1.7990511225047479
Brazil,maximum,Logistic,ascending,2043,screened_envelope,326.3556091890098,2.080750171349501
Brazil,maximum,Logistic,ascending,2044,screened_envelope,378.0792424694765,2.4071057805385108
Brazil,maximum,Logistic,ascending,2045,screened_envelope,437.98418392309486,2.7851850230079873
Brazil,maximum,Logistic,ascending,2046,screened_envelope,507.3589228791895,3.223169206931082
Brazil,maximum,Logistic,ascending,2047,screened_envelope,587.6929667863017,3.7305281298102715
Brazil,maximum,Logistic,ascending,2048,screened_envelope,680.7075483909567,4.318221096596574
Brazil,maximum,Logistic,ascending,2049,screened_envelope,788.3907987593404,4.99892864498753
Brazil,maximum,Logistic,ascending,2050,screened_envelope,913.0379572409132,5.7873194437468705
Brazil,maximum,Logistic,ascending,2051,screened_envelope,1057.2972341767868,6.700357400987784
Brazil,maximum,Logistic,ascending,2052,screened_envelope,1224.2219789149017,7.75765463516457
Brazil,maximum,Logistic,ascending,2053,screened_envelope,1417.3298284796292,8.981876614079471
Brazil,maximum,Logistic,ascending,2054,screened_envelope,1640.669512644134,10.399206442559102
Brazil,maximum,Logistic,ascending,2055,screened_envelope,1898.8959576208297,12.039875955203236
Brazil,maximum,Logistic,ascending,2056,screened_envelope,2197.35424748554,13.938771912824066
Brazil,maximum,Logistic,ascending,2057,screened_envelope,2542.1728489038496,16.136126160309605
Brazil,maximum,Logistic,ascending,2058,screened_envelope,2940.3662532102658,18.678299009213454
Brazil,maximum,Logistic,ascending,2059,screened_envelope,3399.9468046216125,21.61866526242372
Brazil,maximum,Logistic,ascending,2060,screened_envelope,3930.044918527168,25.018612067045332
Brazil,maximum,Logistic,ascending,2061,screened_envelope,4541.036091724936,28.9486569855725
Brazil,maximum,Logistic,ascending,2062,screened_envelope,5244.671996078856,33.48969307729744
Brazil,maximum,Logistic,ascending,2063,screened_envelope,6054.211442964379,38.734365073376296
Brazil,maximum,Logistic,ascending,2064,screened_envelope,6984.545008921732,44.788576516340676
Brazil,maximum,Logistic,ascending,2065,screened_envelope,8052.304513478525,51.77312152526241
Brazil,maximum,Logistic,ascending,2066,screened_envelope,9275.945225495245,59.825426038740936
Brazil,maximum,Logistic,ascending,2067,screened_envelope,10675.784543438082,69.10137126423618
Brazil,maximum,Logistic,ascending,2068,screened_envelope,12273.975882545172,79.77715580767426
Brazil,maximum,Logistic,ascending,2069,screened_envelope,14094.39061773925,92.05113169021944
Brazil,maximum,Logistic,ascending,2070,screened_envelope,16162.374318043145,106.14552230795869
Brazil,maximum,Logistic,ascending,2071,screened_envelope,18504.336522987585,122.30789662600183
Brazil,maximum,Logistic,ascending,2072,screened_envelope,21147.126631726172,140.81223314898943
Brazil,maximum,Logistic,ascending,2073,screened_envelope,24117.143228811172,161.9593597807156
Brazil,maximum,Logistic,ascending,2074,screened_envelope,27439.12207174531,186.07650300952676
Brazil,maximum,Logistic,ascending,2075,screened_envelope,31134.5514314775,213.51562508127208
Brazil,maximum,Logistic,ascending,2076,screened_envelope,35219.67566125333,244.65017651274957
Brazil,maximum,Logistic,ascending,2077,screened_envelope,37221.940445369626,279.86985217400286
Brazil,maximum,Logistic,ascending,2078,screened_envelope,37221.940445369626,317.0917926193725
Brazil,maximum,Logistic,ascending,2079,screened_envelope,37221.940445369626,354.3137330647421
Brazil,maximum,Logistic,ascending,2080,screened_envelope,37221.940445369626,391.53567351011174
Brazil,maximum,Logistic,ascending,2081,screened_envelope,37221.940445369626,428.75761395548136
Brazil,maximum,Logistic,ascending,2082,screened_envelope,37221.940445369626,465.979554400851
Brazil,maximum,Logistic,ascending,2083,screened_envelope,37221.940445369626,503.2014948462206
Brazil,maximum,Logistic,ascending,2084,screened_envelope,37221.940445369626,540.4234352915902
Brazil,maximum,Logistic,ascending,2085,screened_envelope,37221.940445369626,577.6453757369599
Brazil,maximum,Logistic,ascending,2086,screened_envelope,37221.940445369626,614.8673161823295
Brazil,maximum,Logistic,ascending,2087,screened_envelope,37221.940445369626,652.0892566276992
Brazil,maximum,Logistic,ascending,2088,screened_envelope,37221.940445369626,689.3111970730689
Brazil,maximum,Logistic,ascending,2089,screened_envelope,37221.940445369626,726.5331375184386
Brazil,maximum,Logistic,ascending,2090,screened_envelope,37221.940445369626,763.7550779638083
Brazil,maximum,Logistic,ascending,2091,screened_envelope,37221.940445369626,800.977018409178
Brazil,maximum,Logistic,ascending,2092,screened_envelope,37221.940445369626,838.1989588545476
Brazil,maximum,Logistic,ascending,2093,screened_envelope,37221.940445369626,875.4208992999173
Brazil,maximum,Logistic,ascending,2094,screened_envelope,37221.940445369626,912.642839745287
Brazil,maximum,Logistic,ascending,2095,screened_envelope,37221.940445369626,949.8647801906567
Brazil,maximum,Logistic,ascending,2096,screened_envelope,37221.940445369626,987.0867206360264
Brazil,maximum,Logistic,ascending,2097,screened_envelope,37221.940445369626,1024.3086610813962
Brazil,maximum,Logistic,ascending,2098,screened_envelope,37221.940445369626,1061.5306015267658
Brazil,maximum,Logistic,ascending,2099,screened_envelope,37221.940445369626,1098.7525419721355
Brazil,maximum,Logistic,ascending,2100,screened_envelope,37221.940445369626,1135.9744824175052
Brazil,maximum,Logistic,ascending,2101,screened_envelope,37221.940445369626,1173.196422862875
Brazil,maximum,Logistic,ascending,2102,screened_envelope,37221.940445369626,1210.4183633082446
Brazil,maximum,Logistic,ascending,2103,screened_envelope,37221.940445369626,1247.6403037536143
Brazil,maximum,Logistic,ascending,2104,screened_envelope,37221.940445369626,1284.862244198984
Brazil,maximum,Logistic,ascending,2105,screened_envelope,37221.940445369626,1322.0841846443536
Brazil,maximum,Logistic,ascending,2106,screened_envelope,37221.940445369626,1359.3061250897233
Brazil,maximum,Logistic,ascending,2107,screened_envelope,37221.940445369626,1396.528065535093
Brazil,maximum,Logistic,ascending,2108,screened_envelope,34614.95026802807,1433.7500059804627
Brazil,maximum,Logistic,ascending,2109,screened_envelope,30585.93605464633,1468.3649562484907
Brazil,maximum,Logistic,ascending,2110,screened_envelope,26944.7147609424,1498.950892303137
Brazil,maximum,Logistic,ascending,2111,screened_envelope,23674.15896097124,1525.8956070640793
Brazil,maximum,Logistic,ascending,2112,screened_envelope,20752.207034462255,1549.5697660250505
Brazil,maximum,Logistic,ascending,2113,screened_envelope,18153.79946684671,1570.3219730595129
Brazil,maximum,Logistic,ascending,2114,screened_envelope,15852.407767106635,1588.4757725263596
Brazil,maximum,Logistic,ascending,2115,screened_envelope,13821.197528059733,1604.3281802934662
Brazil,maximum,Logistic,ascending,2116,screened_envelope,12033.87788114852,1618.1493778215258
Brazil,maximum,Logistic,ascending,2117,screened_envelope,10465.29209742838,1630.1832557026744
Brazil,maximum,Logistic,ascending,2118,screened_envelope,9091.80141012574,1640.6485478001027
Brazil,maximum,Logistic,ascending,2119,screened_envelope,7891.508594250385,1649.7403492102285
Brazil,maximum,Logistic,ascending,2120,screened_envelope,6844.361058764094,1657.6318578044788
Brazil,maximum,Logistic,ascending,2121,screened_envelope,5932.166241865001,1664.476218863243
Brazil,maximum,Logistic,ascending,2122,screened_envelope,5138.545574703825,1670.408385105108
Brazil,maximum,Logistic,ascending,2123,screened_envelope,4448.847513755363,1675.5469306798118
Brazil,maximum,Logistic,ascending,2124,screened_envelope,3850.035256566177,1679.995778193567
Brazil,maximum,Logistic,ascending,2125,screened_envelope,3330.5607458179343,1683.8458134501332
Brazil,maximum,Logistic,ascending,2126,screened_envelope,2880.233360307885,1687.1763741959512
Brazil,maximum,Logistic,ascending,2127,screened_envelope,2490.0891845349574,1690.056607556259
Brazil,maximum,Logistic,ascending,2128,screened_envelope,2152.2648281637703,1692.546696740794
Brazil,maximum,Logistic,ascending,2129,screened_envelope,1859.8783242275845,1694.6989615689579
Brazil,maximum,Logistic,ascending,2130,screened_envelope,1606.9185732241372,1696.5588398931854
Brazil,maximum,Logistic,ascending,2131,screened_envelope,1388.144035906359,1698.1657584664097
Brazil,maximum,Logistic,ascending,2132,screened_envelope,1198.9908414705806,1699.553902502316
Brazil,maximum,Logistic,ascending,2133,screened_envelope,1035.4901141256746,1700.7528933437866
Brazil,maximum,Logistic,ascending,2134,screened_envelope,894.1940854012863,1701.7883834579122
Brazil,maximum,Logistic,ascending,2135,screened_envelope,772.1104175240538,1702.6825775433135
Brazil,maximum,Logistic,ascending,2136,screened_envelope,666.6440882740327,1703.4546879608376
Brazil,maximum,Logistic,ascending,2137,screened_envelope,575.5461598683838,1704.1213320491117
Brazil,maximum,Logistic,ascending,2138,screened_envelope,496.8687586221906,1704.69687820898
Brazil,maximum,Logistic,ascending,2139,screened_envelope,428.9256173614364,1705.1937469676022
Brazil,maximum,Logistic,ascending,2140,screened_envelope,370.25757076685807,1705.6226725849638
Brazil,maximum,Logistic,ascending,2141,screened_envelope,319.60243928422835,1705.9929301557306
Brazil,maximum,Logistic,ascending,2142,screened_envelope,275.8687859094264,1706.3125325950148
Brazil,maximum,Logistic,ascending,2143,screened_envelope,238.11307928868467,1706.588401380924
Brazil,maximum,Logistic,ascending,2144,screened_envelope,205.5198443626029,1706.8265144602128
Brazil,maximum,Logistic,ascending,2145,screened_envelope,177.38442705662357,1707.0320343045755
Brazil,maximum,Logistic,ascending,2146,screened_envelope,153.09804163988326,1707.2094187316322
Brazil,maximum,Logistic,ascending,2147,screened_envelope,132.13480799701392,1707.362516773272
Brazil,maximum,Logistic,ascending,2148,screened_envelope,114.0405211042228,1707.4946515812692
Brazil,maximum,Logistic,ascending,2149,screened_envelope,98.422926519141,1707.6086921023734
Brazil,maximum,Logistic,ascending,2150,screened_envelope,84.9433038608147,1707.7071150288925
Brazil,maximum,Logistic,ascending,2151,screened_envelope,73.3091852691831,1707.7920583327534
Brazil,maximum,Logistic,ascending,2152,screened_envelope,63.268057968570105,1707.8653675180226
Brazil,maximum,Logistic,ascending,2153,screened_envelope,54.60191954832359,1707.9286355759912
Brazil,maximum,Logistic,ascending,2154,screened_envelope,47.122571703045494,1707.9832374955395
Brazil,maximum,Logistic,ascending,2155,screened_envelope,40.667553169594,1708.0303600672426
Brazil,maximum,Logistic,ascending,2156,screened_envelope,35.0966257162395,1708.0710276204122
Brazil,maximum,Logistic,ascending,2157,screened_envelope,30.2887384714524,1708.1061242461285
Brazil,maximum,Logistic,ascending,2158,screened_envelope,26.139405851709604,1708.1364129846
Brazil,maximum,Logistic,ascending,2159,screened_envelope,22.5584430091185,1708.1625523904515
Brazil,maximum,Logistic,ascending,2160,screened_envelope,19.468010258426297,1708.1851108334606
Brazil,maximum,Logistic,ascending,2161,screened_envelope,16.800924476192904,1708.204578843719
Brazil,maximum,Logistic,ascending,2162,screened_envelope,14.49920114074,1708.2213797681952
Brazil,maximum,Logistic,ascending,2163,screened_envelope,12.5127955932636,1708.235878969336
Brazil,maximum,Logistic,ascending,2164,screened_envelope,10.7985163622165,1708.2483917649292
Brazil,maximum,Logistic,ascending,2165,screened_envelope,9.3190870767106,1708.2591902812915
Brazil,maximum,Logistic,ascending,2166,screened_envelope,8.0423366862283,1708.268509368368
Brazil,maximum,Logistic,ascending,2167,screened_envelope,6.940500464308999,1708.2765517050543
Brazil,maximum,Logistic,ascending,2168,screened_envelope,5.9896166591718005,1708.2834922055185
Brazil,maximum,Logistic,ascending,2169,screened_envelope,5.1690057166728,1708.2894818221778
Brazil,maximum,Logistic,ascending,2170,screened_envelope,4.460820788279601,1708.2946508278944
Brazil,maximum,Logistic,ascending,2171,screened_envelope,3.8496597722942,1708.2991116486828
Brazil,maximum,Logistic,ascending,2172,screened_envelope,3.3222304707896,1708.302961308455
Brazil,maximum,Logistic,ascending,2173,screened_envelope,2.8670615964288,1708.3062835389258
Brazil,maximum,Logistic,ascending,2174,screened_envelope,2.4742533520181,1708.3091506005221
