Region_no,Region_name,Period_yr,Region_Q_Mt_yr,Number_of_Wells,Max_Capacity_Gt,Max_Q_Mt_yr,Optimum_Q_Mt_yr,Distance_km,AssignedCountry,RegionGroup,ScreeningCase
156,San Juan,50,78.94749086279708,72,3.9473745431398544,10.106614366686804,1.0964929286499594,8.7,USA,North America,US
156,San Juan,60,65.56775816193684,64,3.93406548971621,10.076920698830234,1.024496221280263,9.2,USA,North America,US
156,San Juan,70,56.00800307036129,36,3.9205602149252905,10.051967707412892,1.5557778630655914,12.3,USA,North America,US
156,San Juan,80,49.76364779792944,36,3.9810918238343542,10.030464466120913,1.3823235499424844,12.3,USA,North America,US
156,San Juan,90,44.99101200761446,36,4.0491910806853015,10.011582905309515,1.249750333544846,12.3,USA,North America,US
156,San Juan,100,41.36876835009185,36,4.136876835009185,9.99476032708716,1.149132454169218,12.3,USA,North America,US
156,San Juan,110,38.28624565175421,36,4.211487021692963,9.979597071937752,1.063506823659839,12.3,USA,North America,US
156,San Juan,120,35.2355664927789,16,4.228267979133468,9.965799156833429,2.2022229057986813,18.4,USA,North America,US
156,San Juan,130,33.409946963955,16,4.34329310531415,9.953144087707908,2.0881216852471876,18.4,USA,North America,US
156,San Juan,140,31.847093601160296,16,4.458593104162442,9.941459453657348,1.9904433500725185,18.4,USA,North America,US
156,San Juan,150,30.463678121245977,16,4.569551718186896,9.930608969115225,1.9039798825778735,18.4,USA,North America,US
157,Sanshui,10,0.579154475020265,1,0.0057915447502026,0.579154475020265,0.579154475020265,2.0,China,Asia,China
157,Sanshui,20,0.571553045043063,1,0.0114310609008612,0.571553045043063,0.571553045043063,2.0,China,Asia,China
157,Sanshui,30,0.5672136839012963,1,0.0170164105170388,0.5672136839012963,0.5672136839012963,2.0,China,Asia,China
157,Sanshui,40,0.5641812447415699,1,0.0225672497896627,0.5641812447415699,0.5641812447415699,2.0,China,Asia,China
157,Sanshui,50,0.5618550395916773,1,0.0280927519795838,0.5618550395916773,0.5618550395916773,2.0,China,Asia,China
157,Sanshui,60,0.5599709368909834,1,0.033598256213459,0.5599709368909834,0.5599709368909834,2.0,China,Asia,China
157,Sanshui,70,0.5583894062625436,1,0.039087258438378,0.5583894062625436,0.5583894062625436,2.0,China,Asia,China
157,Sanshui,80,0.5570278128728913,1,0.0445622250298313,0.5570278128728913,0.5570278128728913,2.0,China,Asia,China
157,Sanshui,90,0.5558332066617905,1,0.0500249885995611,0.5558332066617905,0.5558332066617905,2.0,China,Asia,China
157,Sanshui,100,0.5547696393805672,1,0.0554769639380567,0.5547696393805672,0.5547696393805672,2.0,China,Asia,China
157,Sanshui,110,0.5538115990342019,1,0.0609192758937622,0.5538115990342019,0.5538115990342019,2.0,China,Asia,China
157,Sanshui,120,0.5529403328020145,1,0.0663528399362417,0.5529403328020145,0.5529403328020145,2.0,China,Asia,China
157,Sanshui,130,0.5521416571777511,1,0.0717784154331076,0.5521416571777511,0.5521416571777511,2.0,China,Asia,China
157,Sanshui,140,0.5514045877702942,1,0.0771966422878411,0.5514045877702942,0.5514045877702942,2.0,China,Asia,China
157,Sanshui,150,0.5507204464060403,1,0.082608066960906,0.5507204464060403,0.5507204464060403,2.0,China,Asia,China
158,Santanghu,10,0.1119515330363948,1,0.0011195153303639,0.1119515330363948,0.1119515330363948,2.0,China,Asia,China
158,Santanghu,20,0.1103117782677505,1,0.002206235565355,0.1103117782677505,0.1103117782677505,2.0,China,Asia,China
158,Santanghu,30,0.1093779746097716,1,0.0032813392382931,0.1093779746097716,0.1093779746097716,2.0,China,Asia,China
158,Santanghu,40,0.1087263853486289,1,0.0043490554139451,0.1087263853486289,0.1087263853486289,2.0,China,Asia,China
158,Santanghu,50,0.1082270871092023,1,0.0054113543554601,0.1082270871092023,0.1082270871092023,2.0,China,Asia,China
158,Santanghu,60,0.1078230249651201,1,0.0064693814979072,0.1078230249651201,0.1078230249651201,2.0,China,Asia,China
158,Santanghu,70,0.107484088431516,1,0.0075238861902061,0.107484088431516,0.107484088431516,2.0,China,Asia,China
158,Santanghu,80,0.1071924589901545,1,0.0085753967192123,0.1071924589901545,0.1071924589901545,2.0,China,Asia,China
158,Santanghu,90,0.1069367265311094,1,0.0096243053877998,0.1069367265311094,0.1069367265311094,2.0,China,Asia,China
158,Santanghu,100,0.1067091490063845,1,0.0106709149006384,0.1067091490063845,0.1067091490063845,2.0,China,Asia,China
158,Santanghu,110,0.1065042347093872,1,0.0117154658180326,0.1065042347093872,0.1065042347093872,2.0,China,Asia,China
158,Santanghu,120,0.1063179486936367,1,0.0127581538432364,0.1063179486936367,0.1063179486936367,2.0,China,Asia,China
158,Santanghu,130,0.1061472403824434,1,0.0137991412497176,0.1061472403824434,0.1061472403824434,2.0,China,Asia,China
158,Santanghu,140,0.1059897481177051,1,0.0148385647364787,0.1059897481177051,0.1059897481177051,2.0,China,Asia,China
158,Santanghu,150,0.1058436067009206,1,0.015876541005138,0.1058436067009206,0.1058436067009206,2.0,China,Asia,China
159,Santos,10,23621.74395898806,9312,236.21743958988057,19.998,2.5366993083105736,6.4,Brazil,South America,Brazil
159,Santos,20,12032.407460420338,9312,240.64814920840675,19.998,1.29213997641971,6.4,Brazil,South America,Brazil
159,Santos,30,7826.660656852863,3249,234.7998197055859,19.998,2.4089444927217185,10.8,Brazil,South America,Brazil
159,Santos,40,5924.889717198528,3249,236.9955886879411,19.998,1.8236040988607352,10.8,Brazil,South America,Brazil
159,Santos,50,4761.856530208486,3249,238.09282651042432,19.998,1.46563759009187,10.8,Brazil,South America,Brazil
159,Santos,60,3983.4679366272658,3249,239.00807619763592,19.998,1.2260596911749049,10.8,Brazil,South America,Brazil
159,Santos,70,3424.64614067265,3249,239.7252298470855,19.998,1.054061600699492,10.8,Brazil,South America,Brazil
159,Santos,80,2960.717219162088,1640,236.85737753296704,19.998,1.8053153775378583,15.2,Brazil,South America,Brazil
159,Santos,90,2633.834889463455,1640,237.04514005171097,19.998,1.60599688381918,15.2,Brazil,South America,Brazil
159,Santos,100,2378.988278851634,1640,237.89882788516337,19.998,1.450602609055874,15.2,Brazil,South America,Brazil
159,Santos,110,2167.2160748004694,1640,238.39376822805164,19.998,1.3214732163417495,15.2,Brazil,South America,Brazil
159,Santos,120,1989.452517265824,1640,238.7343020718989,19.998,1.2130808032108684,15.2,Brazil,South America,Brazil
159,Santos,130,1840.5366346338271,1640,239.26976250239753,19.998,1.1222784357523337,15.2,Brazil,South America,Brazil
159,Santos,140,1710.6902986219775,1640,239.49664180707688,19.998,1.0431038406231572,15.2,Brazil,South America,Brazil
159,Santos,150,1588.3699409042808,992,238.25549113564213,19.998,1.601179375911573,19.5,Brazil,South America,Brazil
161,Sava,10,0.5236608568547234,1,0.0052366085685472,0.5236608568547234,0.5236608568547234,2.0,Croatia,Europe,EU
161,Sava,20,0.5170983906219804,1,0.0103419678124396,0.5170983906219804,0.5170983906219804,2.0,Croatia,Europe,EU
161,Sava,30,0.5133410539789918,1,0.0154002316193697,0.5133410539789918,0.5133410539789918,2.0,Croatia,Europe,EU
161,Sava,40,0.5107106288732621,1,0.0204284251549304,0.5107106288732621,0.5107106288732621,2.0,Croatia,Europe,EU
161,Sava,50,0.5086902039591467,1,0.0254345101979573,0.5086902039591467,0.5086902039591467,2.0,Croatia,Europe,EU
161,Sava,60,0.507052118569002,1,0.0304231271141401,0.507052118569002,0.507052118569002,2.0,Croatia,Europe,EU
161,Sava,70,0.5056759638879345,1,0.0353973174721554,0.5056759638879345,0.5056759638879345,2.0,Croatia,Europe,EU
161,Sava,80,0.5044903610171184,1,0.0403592288813694,0.5044903610171184,0.5044903610171184,2.0,Croatia,Europe,EU
161,Sava,90,0.5034495357400782,1,0.045310458216607,0.5034495357400782,0.5034495357400782,2.0,Croatia,Europe,EU
161,Sava,100,0.5025223902073065,1,0.0502522390207306,0.5025223902073065,0.5025223902073065,2.0,Croatia,Europe,EU
161,Sava,110,0.5016868414279335,1,0.0551855525570726,0.5016868414279335,0.5016868414279335,2.0,Croatia,Europe,EU
161,Sava,120,0.5009266484373615,1,0.0601111978124833,0.5009266484373615,0.5009266484373615,2.0,Croatia,Europe,EU
161,Sava,130,0.5002295216504331,1,0.0650298378145563,0.5002295216504331,0.5002295216504331,2.0,Croatia,Europe,EU
161,Sava,140,0.4995859392714633,1,0.0699420314980048,0.4995859392714633,0.4995859392714633,2.0,Croatia,Europe,EU
161,Sava,150,0.4989883756426606,1,0.074848256346399,0.4989883756426606,0.4989883756426606,2.0,Croatia,Europe,EU
162,Sayun-Masila,10,2083.767548749277,1024,20.83767548749277,19.998,2.034929246825466,6.2,Yemen,Middle East,Middle East
162,Sayun-Masila,20,1038.2553251480504,484,20.765106502961007,19.998,2.1451556304711783,9.0,Yemen,Middle East,Middle East
162,Sayun-Masila,30,700.1999245460469,484,21.005997736381406,19.998,1.4466940589794357,9.0,Yemen,Middle East,Middle East
162,Sayun-Masila,40,548.6626108210528,484,21.946504432842115,19.998,1.1336004355806877,9.0,Yemen,Middle East,Middle East
162,Sayun-Masila,50,463.5405419400139,361,23.177027097000696,19.998,1.2840458225485152,10.4,Yemen,Middle East,Middle East
162,Sayun-Masila,60,413.1157676541744,361,24.78694605925046,19.998,1.1443650073522835,10.4,Yemen,Middle East,Middle East
162,Sayun-Masila,70,378.03538312066274,225,26.46247681844639,19.998,1.6801572583140567,13.2,Yemen,Middle East,Middle East
162,Sayun-Masila,80,352.3705390349407,225,28.189643122795257,19.998,1.5660912845997363,13.2,Yemen,Middle East,Middle East
162,Sayun-Masila,90,332.4641084325013,225,29.921769758925116,19.998,1.4776182597000058,13.2,Yemen,Middle East,Middle East
162,Sayun-Masila,100,316.4729244868416,225,31.64729244868416,19.998,1.4065463310526292,13.2,Yemen,Middle East,Middle East
162,Sayun-Masila,110,303.27815350978517,225,33.360596886076365,19.998,1.347902904487934,13.2,Yemen,Middle East,Middle East
162,Sayun-Masila,120,292.1585276810959,225,35.05902332173151,19.998,1.298482345249315,13.2,Yemen,Middle East,Middle East
162,Sayun-Masila,130,282.6265743923131,225,36.7414546710007,19.998,1.2561181084102804,13.2,Yemen,Middle East,Middle East
162,Sayun-Masila,140,274.34003195764495,225,38.40760447407029,19.998,1.2192890309228666,13.2,Yemen,Middle East,Middle East
162,Sayun-Masila,150,267.0509265931469,225,40.05763898897204,19.998,1.186893007080653,13.2,Yemen,Middle East,Middle East
163,Scotian,10,3930.652223061921,3192,39.306522230619215,1.6113146684341086,1.2314073380519803,10.3,Canada,North America,Canada
163,Scotian,20,1931.347541654187,1600,38.62695083308373,1.5849527203553704,1.2070922135338666,14.4,Canada,North America,Canada
163,Scotian,30,1208.9964767229435,961,36.26989430168831,1.5699548249132325,1.2580608498677874,18.6,Canada,North America,Canada
163,Scotian,40,1053.203631517738,961,42.12814526070951,1.5594961577918145,1.095945506261954,18.6,Canada,North America,Canada
163,Scotian,50,769.2225443981674,650,38.46112721990837,1.551485660271553,1.1834192990741037,22.7,Canada,North America,Canada
163,Scotian,60,707.0731205797746,650,42.42438723478647,1.5450055079475162,1.087804800891961,22.7,Canada,North America,Canada
163,Scotian,70,543.287057624849,462,38.03009403373943,1.5395715055476196,1.1759460121749978,26.9,Canada,North America,Canada
163,Scotian,80,510.60881877654555,462,40.84870550212364,1.5348972087686688,1.1052138934557263,26.9,Canada,North America,Canada
163,Scotian,90,473.33717894500074,462,42.60034610505007,1.5307992408654547,1.0245393483658023,26.9,Canada,North America,Canada
163,Scotian,100,387.3384635615288,342,38.733846356152874,1.527153204605073,1.132568606905055,31.0,Canada,North America,Canada
163,Scotian,110,371.0567924167629,342,40.81624716584392,1.5238708786202435,1.084961381335564,31.0,Canada,North America,Canada
163,Scotian,120,348.7282673369246,342,41.84739208043095,1.520887455499102,1.0196732963067972,31.0,Canada,North America,Canada
163,Scotian,130,305.2033344856741,272,39.67643348313763,1.5181539464783604,1.1220710826679194,35.2,Canada,North America,Canada
163,Scotian,140,295.2281736897498,272,41.33194431656497,1.5156324318356782,1.085397697388786,35.2,Canada,North America,Canada
163,Scotian,150,282.67070830337633,272,42.40060624550645,1.5132929674333204,1.0392305452330013,35.2,Canada,North America,Canada
165,Sergipe-Alagoas,10,292.9850982935819,272,2.929850982935819,3.2551999432182637,1.0771510966675806,12.2,Brazil,South America,Brazil
165,Sergipe-Alagoas,20,144.66860715037947,144,2.893372143007589,3.223661464372009,1.0046431052109686,16.6,Brazil,South America,Brazil
165,Sergipe-Alagoas,30,95.04570068913296,90,2.851371020673989,3.2055268848693355,1.0560633409903664,20.9,Brazil,South America,Brazil
165,Sergipe-Alagoas,40,74.25458081098841,72,2.9701832324395365,3.192797642628672,1.0313136223748391,23.8,Brazil,South America,Brazil
165,Sergipe-Alagoas,50,58.05385828350915,56,2.9026929141754576,3.1830014593005655,1.036676040776949,26.7,Brazil,South America,Brazil
165,Sergipe-Alagoas,60,47.83981493922945,42,2.870388896353767,3.175047010596969,1.1390432128387964,31.1,Brazil,South America,Brazil
165,Sergipe-Alagoas,70,42.29771104019468,42,2.9608397728136273,3.168356113170743,1.0070883580998733,31.1,Brazil,South America,Brazil
165,Sergipe-Alagoas,80,37.60525310850186,36,3.008420248680149,3.162585545100557,1.0445903641250518,34.0,Brazil,South America,Brazil
165,Sergipe-Alagoas,90,32.58472203063279,30,2.932624982756951,3.1575149488042267,1.086157401021093,36.9,Brazil,South America,Brazil
165,Sergipe-Alagoas,100,29.41232966452563,25,2.9412329664525627,3.1529944696072896,1.176493186581025,41.3,Brazil,South America,Brazil
165,Sergipe-Alagoas,110,27.68052263242673,25,3.04485748956694,3.1489176004293364,1.1072209052970692,41.3,Brazil,South America,Brazil
165,Sergipe-Alagoas,120,25.69379758760082,25,3.0832557105120983,3.1452059492003013,1.0277519035040328,41.3,Brazil,South America,Brazil
165,Sergipe-Alagoas,130,22.628881532051786,20,2.941754599166732,3.141800154498911,1.1314440766025893,45.7,Brazil,South America,Brazil
165,Sergipe-Alagoas,140,21.434925523424447,20,3.0008895732794225,3.1386541943205297,1.0717462761712224,45.7,Brazil,South America,Brazil
165,Sergipe-Alagoas,150,20.330067719176895,20,3.0495101578765342,3.1357316731394707,1.0165033859588448,45.7,Brazil,South America,Brazil
166,Sichuan,10,0.1121377884095819,1,0.0011213778840958,0.1121377884095819,0.1121377884095819,2.0,China,Asia,China
166,Sichuan,20,0.1098046791198891,1,0.0021960935823977,0.1098046791198891,0.1098046791198891,2.0,China,Asia,China
166,Sichuan,30,0.1084889684481512,1,0.0032546690534445,0.1084889684481512,0.1084889684481512,2.0,China,Asia,China
166,Sichuan,40,0.107576372546809,1,0.0043030549018723,0.107576372546809,0.107576372546809,2.0,China,Asia,China
166,Sichuan,50,0.1068800900824884,1,0.0053440045041244,0.1068800900824884,0.1068800900824884,2.0,China,Asia,China
166,Sichuan,60,0.106318520737471,1,0.0063791112442482,0.106318520737471,0.106318520737471,2.0,China,Asia,China
166,Sichuan,70,0.1058487699500793,1,0.0074094138965055,0.1058487699500793,0.1058487699500793,2.0,China,Asia,China
166,Sichuan,80,0.1054455341434579,1,0.0084356427314766,0.1054455341434579,0.1054455341434579,2.0,China,Asia,China
166,Sichuan,90,0.1050926529217474,1,0.0094583387629572,0.1050926529217474,0.1050926529217474,2.0,China,Asia,China
166,Sichuan,100,0.104779185922635,1,0.0104779185922635,0.104779185922635,0.104779185922635,2.0,China,Asia,China
166,Sichuan,110,0.1044973881938347,1,0.0114947127013218,0.1044973881938347,0.1044973881938347,2.0,China,Asia,China
166,Sichuan,120,0.1042415793211817,1,0.0125089895185418,0.1042415793211817,0.1042415793211817,2.0,China,Asia,China
166,Sichuan,130,0.1040074715348121,1,0.0135209712995255,0.1040074715348121,0.1040074715348121,2.0,China,Asia,China
166,Sichuan,140,0.103791750192518,1,0.0145308450269525,0.103791750192518,0.103791750192518,2.0,China,Asia,China
166,Sichuan,150,0.1035918009227447,1,0.0155387701384117,0.1035918009227447,0.1035918009227447,2.0,China,Asia,China
167,Sinjar,10,555.6212123433287,484,5.556212123433287,2.249147857904211,1.1479777114531584,9.1,Syria,Middle East,Middle East
167,Sinjar,20,277.31561035888745,225,5.546312207177749,2.2235780320295806,1.2325138238172777,13.4,Syria,Middle East,Middle East
167,Sinjar,30,184.56988205598432,182,5.53709646167953,2.2089210195410853,1.014120231076837,14.8,Syria,Middle East,Middle East
167,Sinjar,40,137.0868049017188,110,5.483472196068752,2.1986525219109425,1.2462436809247164,19.1,Syria,Middle East,Middle East
167,Sinjar,50,110.80220945765174,110,5.540110472882587,2.1907611044767115,1.0072928132513794,19.1,Syria,Middle East,Middle East
167,Sinjar,60,89.28955991584581,72,5.357373594950749,2.1843603418201445,1.2401327766089696,23.4,Syria,Middle East,Middle East
167,Sinjar,70,76.73803447463828,72,5.37166241322468,2.178981191034859,1.0658060343699762,23.4,Syria,Middle East,Middle East
167,Sinjar,80,67.23455164766696,64,5.378764131813357,2.1743454976107075,1.0505398694947965,24.8,Syria,Middle East,Middle East
167,Sinjar,90,58.471472113607355,56,5.262432490224661,2.1702748292013534,1.0441334306001313,26.2,Syria,Middle East,Middle East
167,Sinjar,100,53.06636303713409,42,5.306636303713409,2.1666479304369632,1.2634848342174785,30.5,Syria,Middle East,Middle East
167,Sinjar,110,48.24700776265476,36,5.307170853892024,2.163378675672685,1.340194660073743,33.4,Syria,Middle East,Middle East
167,Sinjar,120,45.23708130236098,36,5.428449756283317,2.1604037101270848,1.2565855917322493,33.4,Syria,Middle East,Middle East
167,Sinjar,130,41.63389697096678,36,5.412406606225682,2.1576750837667427,1.1564971380824105,33.4,Syria,Middle East,Middle East
167,Sinjar,140,38.7979843587958,36,5.431717810231412,2.1551556390180844,1.077721787744328,33.4,Syria,Middle East,Middle East
167,Sinjar,150,36.49959975315031,36,5.474939962972546,2.1528160031986467,1.0138777709208415,33.4,Syria,Middle East,Middle East
169,Solimoes,10,2451.445843401634,1849,24.51445843401634,1.575262645966935,1.3258225221209488,24.9,Brazil,South America,Brazil
169,Solimoes,20,1231.21915304086,1056,24.6243830608172,1.5508472187676323,1.16592722825839,32.6,Brazil,South America,Brazil
169,Solimoes,30,822.2351038627656,702,24.66705311588297,1.5369497937948575,1.1712750767275864,40.2,Brazil,South America,Brazil
169,Solimoes,40,588.6753007708603,484,23.547012030834413,1.5272554211407527,1.2162712825844222,47.8,Brazil,South America,Brazil
169,Solimoes,50,506.53360489077926,484,25.326680244538963,1.5198285372473894,1.0465570348983042,47.8,Brazil,South America,Brazil
169,Solimoes,60,404.8012672305046,361,24.288076033830276,1.5138193554012107,1.1213331502230044,55.5,Brazil,South America,Brazil
169,Solimoes,70,367.1760212628835,361,25.702321488401846,1.5087794867047113,1.0171080921409517,55.5,Brazil,South America,Brazil
169,Solimoes,80,297.9305385697537,272,23.834443085580297,1.5044436274614936,1.0953328623888003,63.1,Brazil,South America,Brazil
169,Solimoes,90,276.7943355012203,272,24.911490195109828,1.500641911898236,1.0176262334603687,63.1,Brazil,South America,Brazil
169,Solimoes,100,246.477839199602,225,24.6477839199602,1.4972590946825604,1.0954570631093423,70.8,Brazil,South America,Brazil
169,Solimoes,110,232.11938236686663,225,25.533132060355328,1.4942134363711468,1.0316416994082962,70.8,Brazil,South America,Brazil
169,Solimoes,120,201.75236947389317,182,24.210284336867183,1.4914448855421405,1.108529502603809,78.4,Brazil,South America,Brazil
169,Solimoes,130,191.6542075519627,182,24.91504698175515,1.4889080446755678,1.0530450964393556,78.4,Brazil,South America,Brazil
169,Solimoes,140,183.21994385416107,182,25.65079213958255,1.4865677710997331,1.0067029882096763,78.4,Brazil,South America,Brazil
169,Solimoes,150,155.38668046631312,144,23.30800206994697,1.48439631162969,1.0790741699049522,86.1,Brazil,South America,Brazil
170,Songliao,10,725.9498164900363,702,7.259498164900363,2.4329192273667832,1.0341165477066043,8.3,China,Asia,China
170,Songliao,20,344.1713865143399,289,6.883427730286797,2.4042125476868015,1.1909044516067124,13.1,China,Asia,China
170,Songliao,30,235.9271755053365,225,7.077815265160094,2.387761490562112,1.048565224468162,14.7,China,Asia,China
170,Songliao,40,175.16889912601496,156,7.006755965040599,2.3762379234121367,1.122877558500096,17.9,China,Asia,China
170,Songliao,50,142.6537989129725,132,7.132689945648624,2.3673830111511256,1.0807105978255491,19.5,China,Asia,China
170,Songliao,60,116.7123541412313,110,7.002741248473878,2.3602014244602394,1.061021401283921,21.0,China,Asia,China
170,Songliao,70,94.84137956982904,90,6.638896569888032,2.3541665453041554,1.0537931063314336,22.6,China,Asia,China
170,Songliao,80,85.39435253512896,81,6.831548202810317,2.34896610001003,1.0542512658657897,24.2,China,Asia,China
170,Songliao,90,76.30753469006143,72,6.867678122105529,2.3443997825247536,1.0598268706952976,25.8,China,Asia,China
170,Songliao,100,68.4170038328958,64,6.84170038328958,2.3403314808500246,1.069015684888997,27.4,China,Asia,China
170,Songliao,110,64.27597152384236,64,7.070356867622659,2.336664521874059,1.0043120550600368,27.4,China,Asia,China
170,Songliao,120,57.12853269033913,56,6.855423922840695,2.3333277952764515,1.0201523694703416,29.0,China,Asia,China
170,Songliao,130,50.8235106632977,49,6.607056386228701,2.330267483497472,1.037214503332606,30.6,China,Asia,China
170,Songliao,140,47.34789397415482,42,6.628705156381675,2.327441883681667,1.1273308089084482,33.7,China,Asia,China
170,Songliao,150,45.118627729036525,42,6.7677941593554785,2.324818031314161,1.0742530411675364,33.7,China,Asia,China
171,South Adriatic,10,5298.898320866356,2652,52.988983208663555,19.998,1.9980762899194404,7.6,Italy,Europe,EU
171,South Adriatic,20,2689.510394180841,2652,53.79020788361682,19.998,1.0141441908675872,7.6,Italy,Europe,EU
171,South Adriatic,30,1772.0533760206908,1406,53.16160128062073,19.998,1.2603509075538342,10.4,Italy,Europe,EU
171,South Adriatic,40,1321.5450369268517,441,52.86180147707405,19.998,2.996700764006466,18.8,Italy,Europe,EU
171,South Adriatic,50,1066.1153998018704,441,53.30576999009352,19.998,2.4174952376459644,18.8,Italy,Europe,EU
171,South Adriatic,60,895.1656315189101,441,53.70993789113461,19.998,2.0298540397254197,18.8,Italy,Europe,EU
171,South Adriatic,70,770.7063442184997,441,53.94944409529498,19.998,1.74763343360204,18.8,Italy,Europe,EU
171,South Adriatic,80,676.284848281287,441,54.10278786250296,19.998,1.533525733064143,18.8,Italy,Europe,EU
171,South Adriatic,90,604.1354327764649,441,54.37218894988184,19.998,1.3699216162731631,18.8,Italy,Europe,EU
171,South Adriatic,100,545.0747912814677,441,54.50747912814677,19.998,1.2359972591416502,18.8,Italy,Europe,EU
171,South Adriatic,110,495.4752535499453,441,54.502277890493986,19.998,1.1235266520406924,18.8,Italy,Europe,EU
171,South Adriatic,120,455.4036314556455,441,54.648435774677466,19.998,1.0326612958177903,18.8,Italy,Europe,EU
171,South Adriatic,130,413.46695844231493,210,53.75070459750094,19.998,1.9688902782967377,27.3,Italy,Europe,EU
171,South Adriatic,140,383.88609193436105,210,53.74405287081055,19.998,1.828029009211243,27.3,Italy,Europe,EU
171,South Adriatic,150,358.5999251904081,210,53.78998877856122,19.998,1.7076186913828957,27.3,Italy,Europe,EU
172,South Caspian,10,11877.64708523847,8010,118.77647085238468,7.268790741971639,1.4828523202544903,5.5,Iran,Middle East,Middle East
172,South Caspian,20,5577.93995012982,2970,111.55879900259642,7.1759613518851735,1.8780942593029697,9.1,Iran,Middle East,Middle East
172,South Caspian,30,3951.603877627035,2970,118.54811632881103,7.122833084122327,1.3305063561033788,9.1,Iran,Middle East,Middle East
172,South Caspian,40,3015.7547368174814,2970,120.63018947269926,7.08564834525369,1.0154056352920813,9.1,Iran,Middle East,Middle East
172,South Caspian,50,2316.5444486937554,1521,115.82722243468776,7.057091916062979,1.523040400193133,12.6,Iran,Middle East,Middle East
172,South Caspian,60,1949.6572463644557,1521,116.97943478186734,7.033942675946755,1.2818259344933962,12.6,Iran,Middle East,Middle East
172,South Caspian,70,1692.7038495700317,1521,118.48926946990224,7.014497259191357,1.1128887899868716,12.6,Iran,Middle East,Middle East
172,South Caspian,80,1442.537548113973,930,115.40300384911782,6.99774603258281,1.5511156431333042,16.1,Iran,Middle East,Middle East
172,South Caspian,90,1302.6850289774338,930,117.24165260796904,6.983041603273187,1.400736590298316,16.1,Iran,Middle East,Middle East
172,South Caspian,100,1171.3061026072576,930,117.13061026072576,6.969944189703891,1.2594689275346855,16.1,Iran,Middle East,Middle East
172,South Caspian,110,1072.3889541422757,930,117.9627849556503,6.958141522692196,1.153106402303522,16.1,Iran,Middle East,Middle East
172,South Caspian,120,992.323505008232,930,119.07882060098784,6.94740396016079,1.0670145215142282,16.1,Iran,Middle East,Middle East
172,South Caspian,130,895.6423171402416,625,116.4335012282314,6.937557742684229,1.433027707424387,19.6,Iran,Middle East,Middle East
172,South Caspian,140,834.386179034709,625,116.81406506485924,6.928468251978834,1.3350178864555344,19.6,Iran,Middle East,Middle East
172,South Caspian,150,779.151863915819,625,116.87277958737286,6.9200290968153375,1.2466429822653105,19.6,Iran,Middle East,Middle East
174,South Sumatra,10,737.8139483940525,600,7.378139483940526,5.212150033406581,1.2296899139900876,15.9,Indonesia,Asia,Indonesia
174,South Sumatra,20,367.8134079091944,324,7.356268158183888,5.150345974561729,1.1352265676209703,21.4,Indonesia,Asia,Indonesia
174,South Sumatra,30,249.2649902864328,210,7.477949708592984,5.114919275869698,1.1869761442211086,26.9,Indonesia,Asia,Indonesia
174,South Sumatra,40,185.87598832933008,169,7.435039533173202,5.09010018989073,1.099857919108462,29.7,Indonesia,Asia,Indonesia
174,South Sumatra,50,152.02739223648223,144,7.601369611824111,5.0710268199498705,1.0557457794200156,32.5,Indonesia,Asia,Indonesia
174,South Sumatra,60,125.61694810801288,121,7.537016886480773,5.055556547146748,1.038156595933991,35.3,Indonesia,Asia,Indonesia
174,South Sumatra,70,104.96243691601263,90,7.347370584120886,5.042555624651766,1.1662492990668072,40.8,Indonesia,Asia,Indonesia
174,South Sumatra,80,93.70446186426518,90,7.496356949141214,5.031351711818738,1.0411606873807242,40.8,Indonesia,Asia,Indonesia
174,South Sumatra,90,78.26785528087356,56,7.044106975278621,5.021513512052059,1.3976402728727422,51.9,Indonesia,Asia,Indonesia
174,South Sumatra,100,71.87700139985444,56,7.187700139985443,5.012747934490381,1.2835178821402575,51.9,Indonesia,Asia,Indonesia
174,South Sumatra,110,66.81338181481038,56,7.349471999629142,5.004846802281738,1.1930961038358998,51.9,Indonesia,Asia,Indonesia
174,South Sumatra,120,62.16492911225459,56,7.459791493470551,4.997656979221515,1.1100880198616891,51.9,Indonesia,Asia,Indonesia
174,South Sumatra,130,57.97768157641155,56,7.537098604933502,4.991062564664136,1.0353157424359205,51.9,Indonesia,Asia,Indonesia
174,South Sumatra,140,52.26349653875836,42,7.316889515426171,4.98497374488559,1.2443689652085324,60.2,Indonesia,Asia,Indonesia
174,South Sumatra,150,49.5088199655011,42,7.426322994825164,4.979319523316415,1.178781427750026,60.2,Indonesia,Asia,Indonesia
176,Southern North Sea,10,643.4111892935491,576,6.434111892935491,5.299127717241236,1.117033314745745,6.3,UK,Europe,UK
176,Southern North Sea,20,329.63630206799905,324,6.592726041359982,5.225994455869094,1.017395994037034,8.5,UK,Europe,UK
176,Southern North Sea,30,209.94750700855548,169,6.2984252102566645,5.184216318271041,1.2422929408790264,11.7,UK,Europe,UK
176,Southern North Sea,40,163.46068718910533,144,6.538427487564213,5.155008997764624,1.1351436610354535,12.8,UK,Europe,UK
176,Southern North Sea,50,130.53131888971478,121,6.526565944485739,5.13259751548909,1.0787712304935106,13.9,UK,Europe,UK
176,Southern North Sea,60,106.10009301577878,90,6.366005580946727,5.114441494792413,1.178889922397542,16.1,UK,Europe,UK
