scenario,model,ceiling_kind,unscreened,screened
minimum,Logistic,min,0.417931124409162,0.2599568089639526
minimum,Logistic,min,0.4660963610842284,0.6288718006760462
minimum,Logistic,min,0.6161510009814478,0.5126485712368449
minimum,Logistic,min,0.3484673373759263,0.544633880566533
minimum,Logistic,min,0.6914567979599389,0.42589370164373774
minimum,Logistic,min,0.43308357758451305,0.7289696226508828
minimum,Logistic,min,0.6280543629795419,0.5239817209210557
minimum,Logistic,min,0.5464217449188425,0.695529429845676
minimum,Logistic,min,0.6362000424883008,0.4981863940749339
minimum,Logistic,min,0.5555792628252563,0.6279541438166143
minimum,Logistic,min,0.41882928900656335,0.6318481337671135
minimum,Logistic,min,0.4411910650985409,0.6214448688783973
minimum,Logistic,min,0.4379011033913809,0.68331480800389
minimum,Logistic,min,0.4810835414441811,0.49141465080409885
minimum,Logistic,min,0.6153680486693174,0.4535510944767101
minimum,Logistic,min,0.6506701831102583,0.6745069458046087
minimum,Logistic,min,0.7034719421595444,0.36203633175984884
minimum,Logistic,min,0.6138559040418106,0.427404518211499
minimum,Logistic,min,0.7805103100528428,0.3363811870705864
minimum,Logistic,min,0.5205104568820282,0.6408754795341737
minimum,Logistic,min,0.47054816176641484,0.6159498849418044
minimum,Logistic,min,0.552631735176752,0.4075299804607334
minimum,Logistic,min,0.4295011816904003,0.4335609266094349
minimum,Logistic,min,0.6610041573025618,0.569805289973347
minimum,Logistic,min,0.5962226129689876,0.4429400339534093
minimum,Logistic,min,0.5436378784725624,0.7036293472867612
minimum,Logistic,min,0.34539261425356754,0.45158156271804517
minimum,Logistic,min,0.60740122674022,0.508654517398188
minimum,Logistic,min,0.6172431990641754,0.5987403092376231
minimum,Logistic,min,0.5814814001594358,0.4224774766134438
minimum,Logistic,min,0.5894259652273877,0.2922700888103469
minimum,Logistic,min,0.6403981261214333,0.6838035056183928
minimum,Logistic,min,0.4754820380082526,0.2574219583082884
minimum,Logistic,min,0.5961328708484348,0.5073512449105433
minimum,Logistic,min,0.34795038310887927,0.527462154607396
minimum,Logistic,min,0.6800532151266487,0.39472735723639885
minimum,Logistic,min,0.6374308455777136,0.6406944702718101
minimum,Logistic,min,0.6165295937790095,0.6031657015011774
minimum,Logistic,min,0.5724674248393871,0.5507327904650182
minimum,Logistic,min,0.4607964792893099,0.5386827476489159
minimum,Logistic,min,0.5997667677540863,0.449252684896153
minimum,Logistic,min,0.5944894914343852,0.48364582243132914
minimum,Logistic,min,0.49549722197302615,0.46194149760348147
minimum,Logistic,min,0.532468454915567,0.4783700722907853
minimum,Logistic,min,0.5554380681833818,0.7108306370314799
minimum,Logistic,min,0.6890110150673856,0.5584404842581249
minimum,Logistic,min,0.5896715850537869,0.5318387399344748
minimum,Logistic,min,0.49720418985399306,0.5868954282535266
minimum,Logistic,min,0.6978134759802422,0.4813646963691782
minimum,Logistic,min,0.3915264152443122,0.6470142241513701
minimum,Logistic,min,0.5784194325212145,0.4154624465049399
minimum,Logistic,min,0.5584229040612416,0.6600162088719247
minimum,Logistic,min,0.6227216356035032,0.6806030850901075
minimum,Logistic,min,0.5349326728737488,0.33508854755433115
minimum,Logistic,min,0.605684024881742,0.696055441887456
minimum,Logistic,min,0.7180250780543088,0.6361986236963483
minimum,Logistic,min,0.5573984346174752,0.5896997948964253
minimum,Logistic,min,0.6478303370226075,0.3386012179566943
minimum,Logistic,min,0.6890599749592582,0.45497942369842376
minimum,Logistic,min,0.7249499338508905,0.7147341943999828
minimum,Logistic,min,0.6366411961432556,0.37536230336571397
minimum,Logistic,min,0.7461718298575222,0.4499304400505736
minimum,Logistic,min,0.5240874245998155,0.5671777547459863
minimum,Logistic,min,0.45779048836247405,0.5282612543464813
minimum,Logistic,min,0.24458271177874116,0.6992737057209538
minimum,Logistic,min,0.31834797384915026,0.46416858804575656
minimum,Logistic,min,0.6791673225693957,0.5551957340899334
minimum,Logistic,min,0.5987802907215014,0.5154007615545849
minimum,Logistic,min,0.4094722770023026,0.4715762151791442
minimum,Logistic,min,0.6084084137555835,0.619128784306931
minimum,Logistic,min,0.5738177173986843,0.6367661371988949
minimum,Logistic,min,0.3824964622761061,0.7793438087519858
minimum,Logistic,min,0.45418384294858083,0.4024504516067572
minimum,Logistic,min,0.6449176740740958,0.7121272486155072
minimum,Logistic,min,0.47931299697257157,0.5138829568765306
minimum,Logistic,min,0.5004131708871162,0.3817479268072751
minimum,Logistic,min,0.5905362240174196,0.6258973610188536
minimum,Logistic,min,0.5052453350080637,0.44602607637974356
minimum,Logistic,min,0.6538816104702342,0.5659605035080713
minimum,Logistic,min,0.49779845995043537,0.4991786465770023
minimum,Logistic,min,0.5807877865041862,0.7270008118493797
minimum,Logistic,min,0.419800569481736,0.5338653523812039
minimum,Logistic,min,0.3682357020352487,0.6687960309847356
minimum,Logistic,min,0.5088968079131176,0.6879630716509303
minimum,Logistic,min,0.40313690111260264,0.513056135241024
minimum,Logistic,min,0.35696732721515306,0.42737244523421447
minimum,Logistic,min,0.6072964902534348,0.5886683230737838
minimum,Logistic,min,0.5646614396865688,0.4018797237365327
minimum,Logistic,min,0.561153831140461,0.5796058912444942
minimum,Logistic,min,0.5543909925918586,0.4480403806850146
minimum,Logistic,min,0.45797425977726913,0.610330154547833
minimum,Logistic,min,0.5333196705640437,0.33545833730055036
minimum,Logistic,min,0.431933616940949,0.4412191299542916
minimum,Logistic,min,0.5910843554603677,0.3759496866344701
minimum,Logistic,min,0.42239513502714243,0.2994155376186857
minimum,Logistic,min,0.4659524486292083,0.5857797002426717
minimum,Logistic,min,0.598356001045989,0.5411781484498829
minimum,Logistic,min,0.6333301198259975,0.6884070486776483
minimum,Logistic,min,0.5577217482915322,0.4381813401117137
minimum,Logistic,min,0.461528404096957,0.6626263959429493
minimum,Logistic,min,0.6640033494910396,0.6487061048990281
minimum,Logistic,min,0.5150891341556257,0.5983021692918011
minimum,Logistic,min,0.6784465248592254,0.6603940838957043
minimum,Logistic,min,0.43475117910207084,0.5491456843563692
minimum,Logistic,min,0.5987998538220173,0.5143077775114268
minimum,Logistic,min,0.6730009194680924,0.6638555423269519
minimum,Logistic,min,0.7159558112215757,0.6712951057826596
minimum,Logistic,min,0.6326904136250413,0.4545111236328008
minimum,Logistic,min,0.6541721225409085,0.7431242247268712
minimum,Logistic,min,0.6570567724722391,0.5678477630484273
minimum,Logistic,min,0.3446992280474024,0.5907360626968613
minimum,Logistic,min,0.7393410798727229,0.29173073387170473
minimum,Logistic,min,0.3496144392378756,0.5556443557917431
minimum,Logistic,min,0.5367461443156198,0.6375524959694165
minimum,Logistic,min,0.5856507349972182,0.3640823432209329
minimum,Logistic,min,0.5069619848506003,0.6028540938205844
minimum,Logistic,min,0.40108339005721017,0.46735250337685774
minimum,Logistic,min,0.39168768679022137,0.4659556737336971
minimum,Logistic,min,0.5734653210290961,0.4420410191176555
minimum,Logistic,min,0.2079701914864172,0.6022394611837508
minimum,Logistic,min,0.5785963545384558,0.6490278017906534
minimum,Logistic,min,0.6094200554075746,0.6669158415118334
minimum,Logistic,min,0.4732081582765702,0.3850619765037909
minimum,Logistic,min,0.6651868167827624,0.44825397148085155
minimum,Logistic,min,0.6918755908757259,0.5735320324546938
minimum,Logistic,min,0.7194133031965262,0.5018142884830334
minimum,Logistic,min,0.613575518750821,0.7104329946307221
minimum,Logistic,min,0.5384909942249198,0.7257351014254318
minimum,Logistic,min,0.3523129626172265,0.45526696919386356
minimum,Logistic,min,0.692692949032546,0.6774503882548693
minimum,Logistic,min,0.6211735390858296,0.4933021868473863
minimum,Logistic,min,0.6646831064170418,0.4505050634919663
minimum,Logistic,min,0.4534230031796476,0.7971284481069024
minimum,Logistic,min,0.6158641049328824,0.4669677471929915
minimum,Logistic,min,0.381532209156095,0.4344951457086811
minimum,Logistic,min,0.5561016969809813,0.6852824431004308
minimum,Logistic,min,0.49858902439167374,0.48789058850351286
minimum,Logistic,min,0.40914743001876125,0.44405899553879224
minimum,Logistic,min,0.4328397803603633,0.528874817636441
minimum,Logistic,min,0.6926860465065583,0.4098642450337182
minimum,Logistic,min,0.6035000545341701,0.5773063755974901
minimum,Logistic,min,0.34393691253941017,0.5459147571608065
minimum,Logistic,min,0.46107075530347896,0.3089377889785136
minimum,Logistic,min,0.6259985486101898,0.629985097156045
minimum,Logistic,min,0.532496353154808,0.6841318408699796
minimum,Logistic,min,0.6614859715867705,0.38342352904869453
minimum,Logistic,min,0.3226238999453037,0.7547352194668282
minimum,Logistic,min,0.4390654406880237,0.5417597134468299
minimum,Logistic,min,0.5330954024044158,0.31357931934663436
minimum,Logistic,min,0.3894475794406601,0.7490748024385633
minimum,Logistic,min,0.5346904635633687,0.38498399445720943
minimum,Logistic,min,0.7369608620637005,0.4372835398272851
minimum,Logistic,min,0.7346329925176214,0.46877710128942707
minimum,Logistic,min,0.45605580935430057,0.5369563303885563
minimum,Logistic,min,0.49133421746093286,0.555576586337976
minimum,Logistic,min,0.6150059877830707,0.6672818794053446
minimum,Logistic,min,0.48868277594028436,0.5208125252319151
minimum,Logistic,min,0.46205260568382733,0.3755146276766592
minimum,Logistic,min,0.4157167500568667,0.6689841610713129
minimum,Logistic,min,0.6068142939826678,0.45448642610992296
minimum,Logistic,min,0.572306218667184,0.5126880072813915
minimum,Logistic,min,0.5044349372301697,0.49802947322587554
minimum,Logistic,min,0.5304087247000164,0.6306798572199368
minimum,Logistic,min,0.6530726887252077,0.6485494519344991
minimum,Logistic,min,0.46199726071340297,0.5448311015362963
minimum,Logistic,min,0.40531832569599946,0.441975770319547
minimum,Logistic,min,0.4717271593326624,0.7094628584570597
minimum,Logistic,min,0.4096075675976161,0.3987971409113499
minimum,Logistic,min,0.7785037065628497,0.48983018776199605
minimum,Logistic,min,0.5445163418397707,0.5115601963624248
minimum,Logistic,min,0.4977679342061164,0.3717776237612834
minimum,Logistic,min,0.46658523218452264,0.7297281478168818
minimum,Logistic,min,0.35043104453352236,0.5467852865635321
minimum,Logistic,min,0.6292453458661023,0.6849795703797859
minimum,Logistic,min,0.6159472803363214,0.3384285986251702
minimum,Logistic,min,0.5983576754562394,0.4210119279947533
minimum,Logistic,min,0.5364564062891006,0.6778358809615235
minimum,Logistic,min,0.6342754666857668,0.5820316423788718
minimum,Logistic,min,0.6585289799972749,0.47567125113757014
minimum,Logistic,min,0.3824514119320188,0.461720131576408
minimum,Logistic,min,0.6297278079631896,0.634835779615675
minimum,Logistic,min,0.5275139158449055,0.5385852923033839
minimum,Logistic,min,0.4726867941630136,0.6725134142748547
minimum,Logistic,min,0.38894576205276654,0.2792084623683051
minimum,Logistic,min,0.34163361732373265,0.4935838036496371
minimum,Logistic,min,0.6340561895282258,0.6725462569615439
minimum,Logistic,min,0.6038684230114211,0.7496959947043289
minimum,Logistic,min,0.5353104746087549,0.6570478383212678
minimum,Logistic,min,0.6374669926693612,0.7076545034990273
minimum,Logistic,min,0.6513828541952031,0.2817340792869268
minimum,Logistic,min,0.5350305842766911,0.5641705162858194
minimum,Logistic,min,0.6735403092932675,0.4611940609907369
minimum,Logistic,min,0.5756244470247327,0.4789353575124158
minimum,Logistic,min,0.7318856636109841,0.3400155971573592
minimum,Logistic,min,0.36591312085675776,0.5070092121943462
minimum,Logistic,min,0.5668641239359464,0.7614810245843654
minimum,Logistic,min,0.6102970284157108,0.4451269732391786
minimum,Logistic,min,0.6624751600930097,0.6001570822793502
minimum,Logistic,min,0.40373071361445345,0.5109353478313248
minimum,Logistic,min,0.5615289709179476,0.608448284412004
minimum,Logistic,min,0.4120905714765616,0.38140054436767307
minimum,Logistic,min,0.3919069408723108,0.3336733185685927
minimum,Logistic,min,0.5105311795693398,0.4904986647170976
minimum,Logistic,min,0.5901331291502983,0.5518647709668963
minimum,Logistic,min,0.6151930497022825,0.6463005136526743
minimum,Logistic,min,0.38757920670557655,0.6816145757062498
minimum,Logistic,min,0.4083852990150892,0.7853001886986094
minimum,Logistic,min,0.4671075999439547,0.3665289032917164
minimum,Logistic,min,0.5263985451041099,0.5553205147367216
minimum,Logistic,min,0.5507611371929649,0.6229560431313053
minimum,Logistic,min,0.381932720440519,0.513690735172673
minimum,Logistic,min,0.6053493256113437,0.4628587513520882
minimum,Logistic,min,0.5091945585195352,0.6011147775081831
minimum,Logistic,min,0.6440143351358054,0.48381945517151415
minimum,Logistic,min,0.6624816849264149,0.5588819388234116
minimum,Logistic,min,0.45390554557548746,0.43763850376929253
minimum,Logistic,min,0.514542234206288,0.5426140726202657
minimum,Logistic,min,0.6196026769334335,0.5268074892119905
minimum,Logistic,min,0.3084578112623845,0.47293836274256507
minimum,Logistic,min,0.3600529000813426,0.3989436877499133
minimum,Logistic,min,0.41443136785310475,0.6213424839275854
minimum,Logistic,min,0.26572103278078735,0.5542692761834522
minimum,Logistic,min,0.6677331169850347,0.5642210316585821
minimum,Logistic,min,0.6546157680820148,0.44400293478087005
minimum,Logistic,min,0.5747439483409191,0.6458850881146544
minimum,Logistic,min,0.3732782545395401,0.5002761031861328
minimum,Logistic,min,0.6562882405446987,0.6782645089920647
minimum,Logistic,min,0.5958783618513463,0.534285495882393
minimum,Logistic,min,0.7450403315345628,0.4333633024965555
minimum,Logistic,min,0.6107970742165463,0.5898693132232359
minimum,Logistic,min,0.5681576302682277,0.5373112155255012
minimum,Logistic,min,0.7117413145129481,0.6493896993169572
minimum,Logistic,min,0.476922331264146,0.6768396748799715
minimum,Logistic,min,0.4809287862362916,0.3027386629975796
minimum,Logistic,min,0.5252793458975177,0.49282389046837555
minimum,Logistic,min,0.5691762887781326,0.6873646610315821
minimum,Logistic,min,0.594152542412502,0.45815003612916616
minimum,Logistic,min,0.5722480606753364,0.39285113397191124
minimum,Logistic,min,0.389954906391189,0.6365834747991301
minimum,Logistic,min,0.4278605899371546,0.536705472016084
minimum,Logistic,min,0.4639923785871337,0.4706191778967188
minimum,Logistic,min,0.7376025986608281,0.5178811382790147
minimum,Logistic,min,0.5278522701222039,0.4518657688730612
minimum,Logistic,min,0.5970665059867117,0.5241143064634896
minimum,Logistic,min,0.45136176281227236,0.6643698912059407
minimum,Logistic,min,0.5870829575362212,0.6044794219764158
minimum,Logistic,min,0.4496865396890983,0.4906730352931874
minimum,Logistic,min,0.5729396314158495,0.6611561912334177
minimum,Logistic,min,0.47210389045647505,0.6652004748874258
minimum,Logistic,min,0.48903762131419826,0.5169843669285756
minimum,Logistic,min,0.6008047704220254,0.7159517774604633
minimum,Logistic,min,0.3770294514008143,0.7069174376540873
minimum,Logistic,min,0.5382271770006378,0.5780362626953683
minimum,Logistic,min,0.5281296923431607,0.5199745258441221
minimum,Logistic,min,0.39523891842826886,0.4928287649321582
minimum,Logistic,min,0.4974087367875184,0.6207677979080782
minimum,Logistic,min,0.6783191729521911,0.7520656593671123
minimum,Logistic,min,0.48175586600101444,0.5545341033955112
minimum,Logistic,min,0.5350140121490263,0.5882363362646673
minimum,Logistic,min,0.5731011469923334,0.6959318570034733
minimum,Logistic,min,0.538610425377685,0.6935076369071678
minimum,Logistic,min,0.48073945972006266,0.3807422286698231
minimum,Logistic,min,0.6425198553975178,0.3493002450251013
minimum,Logistic,min,0.5985262426867966,0.47008984684908495
minimum,Logistic,min,0.5667266776527372,0.5532727486100314
minimum,Logistic,min,0.46823468108071575,0.5404166362822137
minimum,Logistic,min,0.5018194956054532,0.7039308005183535
minimum,Logistic,min,0.687240284543764,0.3174366641457556
minimum,Logistic,min,0.6094150007982733,0.606332449303008
minimum,Logistic,min,0.5985926183663941,0.6533665361758805
minimum,Logistic,min,0.5324434689003537,0.6086611057846794
minimum,Logistic,min,0.4435138444764489,0.6150779364097398
minimum,Logistic,min,0.4727482605197789,0.49370237696212693
minimum,Logistic,min,0.5550229651136092,0.7155412192902568
minimum,Logistic,min,0.6998897515568225,0.48478182913553935
minimum,Logistic,min,0.590707571302749,0.7010057431812747
minimum,Logistic,min,0.7659157252721402,0.445826734364848
