Country ,Growth,Storage ,Rate,Global,Type,,,
US,16.68521128,279.0478319,4.155275031,6,Modelled,,,
US,16.14278373,124.3854145,2.96459766,6,Modelled,,,
US,15.08077079,242.6166062,2.832297255,6,Modelled,,,
US,19.86212354,79.22376727,3.798468807,6,Modelled,,,
US,14.71942643,527.4607381,2.790615276,6,Modelled,,,
US,18.03266072,59.03905847,2.532659123,6,Modelled,,,
US,15.33655323,148.8973787,2.677739742,6,Modelled,,,
US,16.06069586,73.3460147,2.31835242,6,Modelled,,,
US,15.98606268,328.3647098,3.608268215,6,Modelled,,,
US,13.44857969,365.9948929,1.972169236,6,Modelled,,,
US,17.07075836,127.9879479,3.578892142,6,Modelled,,,
US,16.10236475,81.51829892,2.472797275,6,Modelled,,,
US,19.30685549,61.0968704,2.878875877,6,Modelled,,,
US,16.6541556,71.89468553,2.500512197,6,Modelled,,,
US,16.97042909,287.9507623,4.402793042,6,Modelled,,,
US,15.52166293,1311.408392,3.650775715,6,Modelled,,,
US,17.06785506,114.1748903,3.379547534,6,Modelled,,,
US,17.62286974,103.0224746,3.526243357,6,Modelled,,,
US,19.10739419,56.40271813,2.636911824,6,Modelled,,,
US,19.8260301,76.55542088,3.678086706,6,Modelled,,,
US,14.62812675,1111.271491,2.880986856,6,Modelled,,,
US,16.01201852,331.1893491,3.631917394,6,Modelled,,,
US,16.0653987,237.815847,3.498464092,6,Modelled,,,
US,18.16357745,88.0509564,3.460402216,6,Modelled,,,
US,18.57753759,63.22640757,2.819746563,6,Modelled,,,
US,17.24205279,37.71077149,1.575955387,6,Modelled,,,
US,16.41451126,83.40168078,2.610608526,6,Modelled,,,
US,17.82054074,91.11998077,3.361103469,6,Modelled,,,
US,16.59591404,92.16657876,2.839585551,6,Modelled,,,
US,14.66080802,297.9873132,2.604294467,6,Modelled,,,
US,17.61349987,74.1884621,2.888843464,6,Modelled,,,
US,14.32858206,89.57232527,1.859302825,6,Modelled,,,
US,15.07773997,116.1476358,2.379006679,6,Modelled,,,
US,14.86833429,46.71566697,1.485476095,6,Modelled,,,
US,16.6964232,35.92411404,1.449249388,6,Modelled,,,
US,15.85265501,241.2351563,3.321379969,6,Modelled,,,
US,14.35456125,707.7929061,2.632476939,6,Modelled,,,
US,15.68391152,393.0737761,3.459823627,6,Modelled,,,
US,13.85986698,4848.86923,2.377709411,6,Modelled,,,
US,19.78760589,65.43016996,3.174493927,6,Modelled,,,
US,17.80107983,89.57232527,3.32960729,6,Modelled,,,
US,17.34337585,60.92268044,2.424243231,6,Modelled,,,
US,17.30738695,76.33715788,2.836281479,6,Modelled,,,
US,18.93857651,56.40271813,2.607223399,6,Modelled,,,
US,14.80610635,69.07761316,1.835296433,6,Modelled,,,
US,17.06876874,271.193349,4.482899857,6,Modelled,,,
US,17.924608,114.8287208,3.916616294,6,Modelled,,,
US,18.19901515,107.2238614,3.921393842,6,Modelled,,,
US,17.62529195,61.97531942,2.53777043,6,Modelled,,,
US,16.08252493,4313.224239,4.308926373,6,Modelled,,,
US,18.78564336,78.9978967,3.434415972,6,Modelled,,,
US,18.51069414,76.55542088,3.257985709,6,Modelled,,,
US,14.4224078,106.6133327,2.001808685,6,Modelled,,,
US,17.48485348,246.8086033,4.808080852,6,Modelled,,,
US,14.97670085,294.6035169,2.811140021,6,Modelled,,,
US,18.27899909,87.54959753,3.487485368,6,Modelled,,,
US,17.66913495,197.5346433,4.624915375,6,Modelled,,,
US,17.83992242,62.33022541,2.592169918,6,Modelled,,,
US,17.44775603,106.3093732,3.48438397,6,Modelled,,,
US,15.8661736,90.60114699,2.475602596,6,Modelled,,,
US,16.09213279,198.0994338,3.379542099,6,Modelled,,,
US,18.69931323,80.13372615,3.440732924,6,Modelled,,,
US,13.75911938,1774.90009,2.298582394,6,Modelled,,,
US,13.75688754,45.79128395,1.236179058,6,Modelled,,,
US,18.13065726,85.08530025,3.371684433,6,Modelled,,,
US,17.62067864,171.7454116,4.394252299,6,Modelled,,,
US,18.63037745,84.3596269,3.537748233,6,Modelled,,,
US,17.0506541,145.1200422,3.699156017,6,Modelled,,,
US,15.94237399,275.879103,3.497711147,6,Modelled,,,
US,17.39862536,167.8670462,4.214119852,6,Modelled,,,
US,18.97099628,102.7287529,4.219185208,6,Modelled,,,
US,18.23698346,70.07080906,2.957776418,6,Modelled,,,
US,17.92374286,113.8493725,3.881678888,6,Modelled,,,
US,16.4543679,1114.448836,4.50300546,6,Modelled,,,
US,18.48212829,144.7062983,4.736746089,6,Modelled,,,
US,19.89726342,96.19951754,4.473022847,6,Modelled,,,
US,19.28107955,60.7489871,2.862245672,6,Modelled,,,
US,19.77298687,79.45028366,3.772732925,6,Modelled,,,
US,16.85175335,64.87213078,2.396345317,6,Modelled,,,
US,14.96993556,95.92524833,2.169705782,6,Modelled,,,
US,15.05545122,184.4523483,2.63154982,6,Modelled,,,
US,18.95649204,81.75137582,3.583787996,6,Modelled,,,
US,18.87838528,81.51829892,3.556493854,6,Modelled,,,
US,19.80310802,90.60114699,4.221401111,7,Modelled,,,
US,16.1174305,221.4326947,3.505077041,7,Modelled,,,
US,17.1685651,219.5441451,4.386364929,7,Modelled,,,
US,14.04738892,45.14223028,1.289438767,7,Modelled,,,
US,16.56366995,237.1378231,3.909417198,7,Modelled,,,
US,16.4197672,79.6774477,2.550383824,7,Modelled,,,
US,17.18749083,185.5086275,4.131646709,7,Modelled,,,
US,16.75904324,90.60114699,2.871420959,7,Modelled,,,
US,19.4546799,73.76603576,3.460329247,7,Modelled,,,
US,16.399844,224.6164475,3.723627137,7,Modelled,,,
US,17.91808645,120.1959726,3.993343674,7,Modelled,,,
US,16.11081107,100.6960148,2.729220293,7,Modelled,,,
US,16.36147509,108.7655229,2.923049494,7,Modelled,,,
US,18.34014668,128.3538907,4.370162985,7,Modelled,,,
US,15.56888559,263.5599498,3.221587084,7,Modelled,,,
US,15.71468482,133.5883246,2.813843571,7,Modelled,,,
US,14.90231487,108.7655229,2.22771762,7,Modelled,,,
US,18.71040741,91.64178569,3.789039402,7,Modelled,,,
US,18.65328737,60.23087267,2.717740054,7,Modelled,,,
US,16.52936607,165.0158565,3.512111209,7,Modelled,,,
US,13.97809366,423.3631737,2.288531105,7,Modelled,,,
US,15.16164473,207.9517527,2.801247909,7,Modelled,,,
US,19.02464254,109.3883763,4.40973386,7,Modelled,,,
US,18.90014592,122.9729554,4.657144668,7,Modelled,,,
US,17.62315208,76.77430793,2.942245623,7,Modelled,,,
US,15.28750824,251.7908982,2.956293413,7,Modelled,,,
US,17.1657744,76.55542088,2.776443802,7,Modelled,,,
US,18.16011012,132.4489799,4.367394836,7,Modelled,,,
US,16.22648123,182.3577989,3.391110807,7,Modelled,,,
US,15.66815933,93.49174714,2.446464004,7,Modelled,,,
US,14.55043927,457.290361,2.681992249,7,Modelled,,,
US,19.06634427,86.0625843,3.767393327,7,Modelled,,,
US,19.72415356,67.32520222,3.250549455,7,Modelled,,,
US,19.08509048,92.95940861,4.00803934,7,Modelled,,,
US,19.22834385,84.11911375,3.759226771,7,Modelled,,,
US,16.82917968,306.6178207,4.352416745,7,Modelled,,,
US,19.17186005,111.278419,4.563118433,7,Modelled,,,
US,18.90571922,79.22376727,3.48606921,7,Modelled,,,
US,17.14350676,59.54692074,2.328113774,7,Modelled,,,
US,16.45857316,1002.724318,4.550693023,7,Modelled,,,
US,16.46097408,653.4122536,4.377686169,7,Modelled,,,
US,16.81032966,78.9978967,2.680896375,7,Modelled,,,
US,16.8200286,273.5261923,4.215260236,7,Modelled,,,
US,16.12438789,297.9873132,3.663787303,7,Modelled,,,
US,16.46482394,55.60325614,2.057248338,7,Modelled,,,
US,19.01523311,65.61724772,3.017423318,7,Modelled,,,
US,17.73081463,88.0509564,3.262527321,7,Modelled,,,
US,19.21147356,55.12902849,2.59497842,7,Modelled,,,
US,19.65795934,81.98511914,3.851294985,7,Modelled,,,
US,17.83386508,67.51769826,2.756795197,7,Modelled,,,
US,17.34932483,165.0158565,4.145385328,7,Modelled,,,
US,18.88655175,133.5883246,4.871269463,7,Modelled,,,
US,16.33192575,94.02713414,2.734113293,7,Modelled,,,
US,15.71305853,968.9514248,3.736679301,7,Modelled,,,
US,18.51280415,106.6133327,4.079712246,7,Modelled,,,
US,18.28513583,67.32520222,2.885677011,7,Modelled,,,
US,17.30237406,271.9687443,4.732868315,7,Modelled,,,
US,18.73823467,144.7062983,4.981859106,7,Modelled,,,
US,18.14433144,240.5473838,5.402886744,7,Modelled,,,
US,17.97054247,77.43473131,3.091206245,7,Modelled,,,
US,19.44217221,115.1570388,4.823008156,7,Modelled,,,
US,16.13815314,1274.4956,4.189382838,7,Modelled,,,
US,18.28644359,71.48531986,3.031410237,7,Modelled,,,
US,19.57580536,99.83720119,4.438567228,7,Modelled,,,
US,13.20016247,65.80486038,1.335180438,7,Modelled,,,
US,18.21665928,94.29597627,3.643569341,7,Modelled,,,
US,18.69254397,86.0625843,3.619174383,7,Modelled,,,
US,18.18963219,121.5765354,4.179416,7,Modelled,,,
US,18.06358018,166.435346,4.711654329,7,Modelled,,,
US,18.30171608,79.6774477,3.286862334,7,Modelled,,,
US,19.59054273,67.32520222,3.219521824,7,Modelled,,,
US,16.72394567,333.085928,4.290474547,7,Modelled,,,
US,14.38712404,418.5556713,2.555877822,7,Modelled,,,
US,19.23328712,85.57254715,3.825272275,7,Modelled,,,
US,16.20883566,1083.079951,4.236414415,7,Modelled,,,
US,15.99408459,127.2591893,2.895280599,7,Modelled,,,
US,18.38049898,129.0889182,4.457832008,7,Modelled,,,
US,17.0337438,184.979734,4.054829399,7,Modelled,,,
US,17.95436278,73.13690186,2.968997668,7,Modelled,,,
US,19.95745541,111.596586,5.004283532,7,Modelled,,,
US,17.8496106,111.278419,3.786372755,7,Modelled,,,
US,18.11123539,132.8276776,4.320414347,7,Modelled,,,
US,19.56160308,110.6448038,4.741268516,7,Modelled,,,
US,17.51129181,70.673568,2.740542355,7,Modelled,,,
US,18.1764883,153.6479012,4.640697245,7,Modelled,,,
US,15.6846615,4904.563017,3.905210425,7,Modelled,,,
US,17.04451902,587.907076,4.986931812,7,Modelled,,,
US,16.00049406,90.08526743,2.5331521,7,Modelled,,,
US,19.56709143,131.3193524,5.273405935,7,Modelled,,,
US,17.19245387,109.7011392,3.393811792,7,Modelled,,,
US,19.47302861,91.64178569,4.118825205,7,Modelled,,,
US,17.80194966,55.76223682,2.361589476,7,Modelled,,,
US,16.87777348,83.16389879,2.801849287,7,Modelled,,,
US,19.59772186,148.0495626,5.734648794,7,Modelled,,,
US,17.39791842,544.2892016,5.377153134,7,Modelled,,,
US,19.44633733,135.1227111,5.274515126,7,Modelled,,,
US,16.9020067,341.7558377,4.542798583,7,Modelled,,,
US,17.9618798,344.6956694,5.739032337,7,Modelled,,,
US,18.35757773,109.3883763,4.074676511,7,Modelled,,,
US,14.16954387,281.4482405,2.29970679,7,Modelled,,,
US,19.90573834,67.51769826,3.29007157,7,Modelled,,,
US,16.89052745,141.0352841,3.593611249,7,Modelled,,,
US,18.17541274,125.0977162,4.243474648,7,Modelled,,,
US,19.65564902,100.4089259,4.481033888,7,Modelled,,,
US,17.49026757,151.0382209,4.115522353,7,Modelled,,,
US,18.89841782,122.6223539,4.645101143,7,Modelled,,,
US,15.55760445,1596.964728,3.687189537,7,Modelled,,,
US,17.52849357,302.2717661,5.010111967,7,Modelled,,,
US,17.46021057,320.9495578,5.012291079,7,Modelled,,,
US,17.12204007,63.95262185,2.452891238,7,Modelled,,,
US,18.23465197,155.8570463,4.709333446,7,Modelled,,,
US,19.39077886,82.92679472,3.783398458,7,Modelled,,,
US,19.28706606,57.21367477,2.705151895,7,Modelled,,,
US,15.64477373,127.6230484,2.730379343,7,Modelled,,,
US,19.34704957,90.08526743,4.027098625,7,Modelled,,,
US,16.44103277,1326.471141,4.556697809,7,Modelled,,,
US,17.14103631,659.0329975,5.168230726,7,Modelled,,,
US,15.61674996,1606.109858,3.749888723,7,Modelled,,,
US,19.21715097,121.5765354,4.822193013,7,Modelled,,,
US,19.07194112,102.7287529,4.277441421,7,Modelled,,,
US,16.4771299,109.7011392,2.995909014,7,Modelled,,,
US,17.70749641,220.1718652,4.882305911,7,Modelled,,,
US,19.54326547,146.7868812,5.607528806,7,Modelled,,,
US,18.4577038,131.3193524,4.546987222,7,Modelled,,,
US,18.27388445,115.1570388,4.123440429,7,Modelled,,,
US,14.9897702,2035.598296,3.173875407,7,Modelled,,,
US,17.0386383,512.6140673,4.981839514,7,Modelled,,,
US,19.86032637,98.9857122,4.562668784,7,Modelled,,,
US,18.79408107,167.8670462,5.368168397,7,Modelled,,,
US,17.436407,180.8025103,4.310279471,7,Modelled,,,
US,16.07764042,2632.016711,4.231761417,7,Modelled,,,
US,18.76450277,129.4580089,4.71063345,7,Modelled,,,
US,18.21317319,119.5115812,4.162025453,7,Modelled,,,
US,17.37621396,267.3494071,4.733908415,7,Modelled,,,
US,17.29862478,177.2248932,4.156909026,7,Modelled,,,
US,19.6865958,114.5013389,4.941794961,7,Modelled,,,
US,16.34790178,197.5346433,3.598101387,8,Modelled,,,
US,19.14735515,87.7999191,3.861718887,8,Modelled,,,
US,16.69959839,43.49742102,1.730244247,8,Modelled,,,
US,18.53967232,130.1993592,4.575730025,8,Modelled,,,
US,17.97566479,90.86019354,3.444115218,8,Modelled,,,
US,17.77258433,218.2940689,4.92651774,8,Modelled,,,
US,15.72608102,281.4482405,3.34140213,8,Modelled,,,
US,18.17447206,115.8164936,4.082816405,8,Modelled,,,
US,18.75891443,63.0461462,2.847833089,8,Modelled,,,
US,19.48746994,87.7999191,4.001253317,8,Modelled,,,
US,16.80170544,359.7785395,4.421998038,8,Modelled,,,
US,17.68072604,143.4721309,4.17276903,8,Modelled,,,
US,15.85625175,282.2529566,3.458192137,8,Modelled,,,
US,17.93712849,159.4579351,4.506589382,8,Modelled,,,
US,19.27271952,66.94185503,3.13262811,8,Modelled,,,
US,18.1607493,121.2299152,4.165564446,8,Modelled,,,
US,17.52323338,159.0033133,4.199026956,8,Modelled,,,
US,16.87570174,43.24974833,1.750022046,8,Modelled,,,
US,18.97370796,73.55572543,3.300241454,8,Modelled,,,
US,16.99178496,146.7868812,3.681667677,8,Modelled,,,
US,17.70260521,218.2940689,4.835595346,8,Modelled,,,
US,18.00464615,364.9514248,5.810126049,8,Modelled,,,
US,19.10286122,109.3883763,4.475219976,8,Modelled,,,
US,17.30924929,301.4099755,4.834767455,8,Modelled,,,
US,18.74254967,104.2057839,4.152780064,8,Modelled,,,
US,18.68262291,134.7374701,4.756056935,8,Modelled,,,
US,19.70542604,111.9156626,4.875647189,8,Modelled,,,
US,17.93153789,492.5281469,6.024232109,8,Modelled,,,
US,19.43049367,63.588478,3.019326341,8,Modelled,,,
US,17.44699687,1040.641284,5.788019362,8,Modelled,,,
US,18.70998782,52.81787348,2.409061404,8,Modelled,,,
US,17.05145832,594.6597372,5.044620313,8,Modelled,,,
US,17.0329218,3088.34994,5.44072661,8,Modelled,,,
US,17.73698551,283.8692978,5.168527134,8,Modelled,,,
US,16.58641441,262.0592492,3.99452718,8,Modelled,,,
US,16.0895268,251.0730308,3.550770085,8,Modelled,,,
US,19.5599714,103.3170362,4.55351133,8,Modelled,,,
US,19.60857301,113.5247828,4.877385661,8,Modelled,,,
US,19.84353029,127.2591893,5.407544489,8,Modelled,,,
US,18.43764228,91.38051077,3.666948307,8,Modelled,,,
US,18.21249549,106.3093732,3.886496604,8,Modelled,,,
US,18.96614409,82.21953077,3.609339275,8,Modelled,,,
US,19.83248429,142.2484894,5.772483742,8,Modelled,,,
US,17.65030257,334.9933678,5.297104716,8,Modelled,,,
US,17.76000302,246.1049407,5.049961348,8,Modelled,,,
US,19.12894796,103.0224746,4.296079786,8,Modelled,,,
US,19.57649494,116.8127633,4.964238447,8,Modelled,,,
US,19.75394274,94.83596875,4.353153669,8,Modelled,,,
US,16.82706643,1008.466489,5.009797319,8,Modelled,,,
US,19.72427242,84.84271818,3.978891125,8,Modelled,,,
US,17.94094857,298.8393177,5.525421523,8,Modelled,,,
US,16.98457261,869.3275768,5.114944769,8,Modelled,,,
US,16.91661664,603.2097376,4.837074146,8,Modelled,,,
US,18.99448248,132.0713618,4.893781656,8,Modelled,,,
US,18.85302403,115.4862955,4.474250627,8,Modelled,,,
US,16.99115999,101.8526025,3.172556173,8,Modelled,,,
US,18.15164161,210.9416769,5.201704635,8,Modelled,,,
US,19.2999006,125.0977162,4.987653014,8,Modelled,,,
US,18.61975351,128.7208798,4.594033323,8,Modelled,,,
US,16.63154447,1025.891053,4.762122652,8,Modelled,,,
US,16.73915521,755.8320914,4.79695612,8,Modelled,,,
US,16.22259834,435.6249006,3.977421637,8,Modelled,,,
US,17.16276641,141.0352841,3.774602397,8,Modelled,,,
US,18.31644234,144.7062983,4.65483238,8,Modelled,,,
US,16.99916169,310.1396124,4.550712662,8,Modelled,,,
US,19.46964441,137.4573989,5.375150775,8,Modelled,,,
US,19.14141661,190.8814523,6.039574003,8,Modelled,,,
US,17.91258618,301.4099755,5.46644445,8,Modelled,,,
US,18.08327624,169.3110621,4.795601055,8,Modelled,,,
US,18.88693978,154.0872109,5.249802128,8,Modelled,,,
US,17.70976322,440.628459,5.587789558,8,Modelled,,,
US,14.95515703,219.5441451,2.679838106,8,Modelled,,,
US,19.08872872,118.8310867,4.698651623,8,Modelled,,,
US,19.16754682,149.75005,5.358595482,8,Modelled,,,
US,19.38876601,91.11998077,4.077824732,8,Modelled,,,
US,15.99195385,4975.08068,4.204925903,8,Modelled,,,
US,17.45237841,175.2124151,4.328345973,8,Modelled,,,
US,19.68848143,133.97028,5.476306053,8,Modelled,,,
US,19.01034939,106.6133327,4.34179249,8,Modelled,,,
US,19.33652722,144.2937341,5.410010466,8,Modelled,,,
US,18.85470485,141.4385318,5.01512796,8,Modelled,,,
US,19.52775928,91.11998077,4.135091869,8,Modelled,,,
US,18.16917837,84.3596269,3.376983002,8,Modelled,,,
US,19.46318252,97.5826714,4.318286863,8,Modelled,,,
US,18.92706109,132.0713618,4.883841782,8,Modelled,,,
US,17.27109925,1043.616683,5.515620248,8,Modelled,,,
US,19.63545821,164.0762623,6.023505305,8,Modelled,,,
US,17.52929944,713.88144,5.786827414,8,Modelled,,,
US,17.93210332,335.9511799,5.596753186,8,Modelled,,,
US,18.89408703,79.45028366,3.495194041,8,Modelled,,,
US,17.01519565,1449.227686,5.249388664,8,Modelled,,,
US,18.80669979,159.0033133,5.244745486,8,Modelled,,,
US,19.89701066,139.8324259,5.757101422,8,Modelled,,,
US,17.90531384,357.7299738,5.718238529,8,Modelled,,,
US,17.22787892,430.6781601,5.041792762,8,Modelled,,,
US,19.86268264,157.1977505,6.14319728,8,Modelled,,,
US,19.36843714,115.4862955,4.771484514,8,Modelled,,,
US,16.50807714,566.4860031,4.419737148,8,Modelled,,,
US,18.37028168,168.3470112,5.016152609,8,Modelled,,,
US,17.63325972,121.9241467,3.81170093,8,Modelled,,,
US,18.13568408,331.1893491,5.837941178,8,Modelled,,,
US,18.87227794,241.2351563,6.271343295,8,Modelled,,,
US,16.66006836,1428.686079,4.850537959,8,Modelled,,,
US,19.49645679,158.0979543,5.793531001,9,Modelled,,,
US,19.22883231,215.1999306,6.364357181,9,Modelled,,,
US,18.98175541,218.2940689,6.112537494,9,Modelled,,,
US,19.97992303,133.97028,5.663393732,9,Modelled,,,
US,19.17610937,124.7410569,4.893603718,9,Modelled,,,
US,19.52943475,94.29597627,4.249768955,9,Modelled,,,
US,17.9591217,227.196377,5.112148648,9,Modelled,,,
US,18.40523551,189.7945804,5.30490244,9,Modelled,,,
US,19.24357955,179.2604864,5.962396359,9,Modelled,,,
US,19.60081117,160.8296147,5.993878444,9,Modelled,,,
US,18.00103438,1360.997922,6.713849577,9,Modelled,,,
US,18.73709842,170.7674997,5.36604203,9,Modelled,,,
US,16.75213293,429.450277,4.561117735,9,Modelled,,,
US,19.00418512,222.7007444,6.235862393,9,Modelled,,,
US,16.84508931,184.979734,3.853523479,9,Modelled,,,
US,17.79980706,243.310295,5.08564831,9,Modelled,,,
US,18.04755533,279.0478319,5.581432348,9,Modelled,,,
US,18.06011409,439.3722071,6.111863998,9,Modelled,,,
US,19.54378367,196.971463,6.483474209,9,Modelled,,,
US,19.34585463,158.5499876,5.693250665,9,Modelled,,,
US,16.96672264,362.873405,4.606052716,9,Modelled,,,
US,19.31027513,96.75041078,4.212009573,9,Modelled,,,
US,18.57035514,316.4003626,6.3824125,9,Modelled,,,
US,18.44201341,572.9926234,6.943618394,9,Modelled,,,
US,18.93871701,174.7128765,5.601546475,9,Modelled,,,
US,18.20994865,148.4728655,4.631619609,9,Modelled,,,
US,17.95376395,1156.590547,6.67953794,9,Modelled,,,
US,17.76659529,1034.715911,6.263395929,9,Modelled,,,
US,19.93417056,99.55256078,4.59671657,9,Modelled,,,
US,19.39988863,131.3193524,5.186917376,9,Modelled,,,
US,19.67679822,173.2227898,6.278415386,9,Modelled,,,
US,18.74946609,449.5233714,7.083738039,9,Modelled,,,
US,18.59650449,505.3481858,6.985866352,9,Modelled,,,
US,17.66313661,1662.090968,6.336411061,9,Modelled,,,
US,18.54324239,164.5453887,5.076656601,9,Modelled,,,
US,18.07855514,311.0263628,5.726242146,9,Modelled,,,
US,18.33595763,130.5716249,4.443845383,9,Modelled,,,
US,17.21429151,707.7929061,5.384610894,9,Modelled,,,
US,17.08453106,1906.219715,5.472695284,9,Modelled,,,
US,19.89729724,153.6479012,6.08675733,9,Modelled,,,
US,18.09310282,454.6865667,6.172221306,9,Modelled,,,
US,18.87353465,210.9416769,6.009515596,9,Modelled,,,
US,17.93020916,275.0925591,5.409683146,9,Modelled,,,
US,19.97001277,159.9138568,6.265518601,9,Modelled,,,
US,18.02670999,205.5903557,5.071354237,9,Modelled,,,
US,18.28596359,1092.396757,7.067387004,9,Modelled,,,
US,18.10097,438.1195369,6.21439514,9,Modelled,,,
US,18.87021552,331.1893491,6.769252554,9,Modelled,,,
US,17.96817469,640.482904,6.332695996,9,Modelled,,,
US,18.70171668,207.3588728,5.696371227,9,Modelled,,,
US,19.51680108,59.54692074,2.849800174,9,Modelled,,,
US,19.50473191,163.1420182,5.883337169,9,Modelled,,,
US,18.99661224,214.5863858,6.118326567,9,Modelled,,,
US,18.21891331,277.4589439,5.757853089,9,Modelled,,,
US,17.92279168,825.7795884,6.443116481,9,Modelled,,,
